step,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec,tokens_per_sec_per_M_params,total_tokens,grad_norm,timestamp
633,3.410354,N/A,N/A,1.59e-04,45953.11,129.35,46743552,N/A,2025-08-04 11:29:26
634,3.750134,N/A,N/A,1.59e-04,45949.87,129.34,46817280,N/A,2025-08-04 11:29:27
635,3.674794,N/A,N/A,1.59e-04,45949.04,129.34,46891008,N/A,2025-08-04 11:29:29
636,3.573265,N/A,N/A,1.59e-04,45950.12,129.34,46964736,N/A,2025-08-04 11:29:31
637,4.233639,N/A,N/A,1.60e-04,45948.74,129.34,47038464,N/A,2025-08-04 11:29:33
638,4.109008,N/A,N/A,1.60e-04,45946.28,129.33,47112192,N/A,2025-08-04 11:29:35
639,4.033181,N/A,N/A,1.60e-04,45959.44,129.37,47185920,N/A,2025-08-04 11:29:36
640,3.701371,N/A,N/A,1.60e-04,45931.27,129.29,47259648,1.1392,2025-08-04 11:29:38
641,3.592308,N/A,N/A,1.60e-04,45935.27,129.30,47333376,N/A,2025-08-04 11:29:40
642,3.639381,N/A,N/A,1.61e-04,45938.15,129.31,47407104,N/A,2025-08-04 11:29:42
643,3.945956,N/A,N/A,1.61e-04,45941.01,129.31,47480832,N/A,2025-08-04 11:29:44
644,3.480322,N/A,N/A,1.61e-04,45945.91,129.33,47554560,N/A,2025-08-04 11:29:45
645,3.725971,N/A,N/A,1.61e-04,45946.79,129.33,47628288,N/A,2025-08-04 11:29:47
646,3.720619,N/A,N/A,1.62e-04,45947.83,129.33,47702016,N/A,2025-08-04 11:29:49
647,3.809248,N/A,N/A,1.62e-04,45947.67,129.33,47775744,N/A,2025-08-04 11:29:51
648,3.693701,N/A,N/A,1.62e-04,45951.27,129.34,47849472,N/A,2025-08-04 11:29:52
649,3.712639,N/A,N/A,1.62e-04,45973.86,129.41,47923200,N/A,2025-08-04 11:29:54
650,4.088286,N/A,N/A,1.63e-04,45951.14,129.34,47996928,1.0897,2025-08-04 11:29:56
651,3.926918,N/A,N/A,1.63e-04,45954.15,129.35,48070656,N/A,2025-08-04 11:29:58
652,3.955130,N/A,N/A,1.63e-04,45952.32,129.35,48144384,N/A,2025-08-04 11:30:00
653,3.964177,N/A,N/A,1.64e-04,45949.68,129.34,48218112,N/A,2025-08-04 11:30:01
654,3.552459,N/A,N/A,1.64e-04,45949.38,129.34,48291840,N/A,2025-08-04 11:30:03
655,3.805910,N/A,N/A,1.64e-04,45949.75,129.34,48365568,N/A,2025-08-04 11:30:05
656,3.728998,N/A,N/A,1.64e-04,45952.76,129.35,48439296,N/A,2025-08-04 11:30:07
657,4.127453,N/A,N/A,1.65e-04,45950.85,129.34,48513024,N/A,2025-08-04 11:30:09
658,3.539604,N/A,N/A,1.65e-04,45952.44,129.35,48586752,N/A,2025-08-04 11:30:10
659,3.582506,N/A,N/A,1.65e-04,45971.02,129.40,48660480,N/A,2025-08-04 11:30:12
660,3.681376,N/A,N/A,1.65e-04,45948.62,129.34,48734208,0.6130,2025-08-04 11:30:14
661,3.831840,N/A,N/A,1.66e-04,45954.73,129.35,48807936,N/A,2025-08-04 11:30:16
662,3.936311,N/A,N/A,1.66e-04,45957.74,129.36,48881664,N/A,2025-08-04 11:30:17
663,3.715111,N/A,N/A,1.66e-04,45959.84,129.37,48955392,N/A,2025-08-04 11:30:19
664,4.000190,N/A,N/A,1.66e-04,45960.38,129.37,49029120,N/A,2025-08-04 11:30:21
665,3.738597,N/A,N/A,1.67e-04,45958.09,129.36,49102848,N/A,2025-08-04 11:30:23
666,3.903217,N/A,N/A,1.67e-04,45961.02,129.37,49176576,N/A,2025-08-04 11:30:25
667,3.563692,N/A,N/A,1.67e-04,45960.76,129.37,49250304,N/A,2025-08-04 11:30:26
668,3.496090,N/A,N/A,1.67e-04,45960.46,129.37,49324032,N/A,2025-08-04 11:30:28
669,3.917366,N/A,N/A,1.68e-04,45974.91,129.41,49397760,N/A,2025-08-04 11:30:30
670,3.644538,N/A,N/A,1.68e-04,45949.12,129.34,49471488,0.8025,2025-08-04 11:30:32
671,3.487779,N/A,N/A,1.68e-04,45955.23,129.35,49545216,N/A,2025-08-04 11:30:33
672,3.928127,N/A,N/A,1.68e-04,45954.62,129.35,49618944,N/A,2025-08-04 11:30:35
673,3.445715,N/A,N/A,1.69e-04,45951.96,129.35,49692672,N/A,2025-08-04 11:30:37
674,3.865103,N/A,N/A,1.69e-04,45952.48,129.35,49766400,N/A,2025-08-04 11:30:39
675,3.654807,N/A,N/A,1.69e-04,45947.94,129.33,49840128,N/A,2025-08-04 11:30:41
676,3.508025,N/A,N/A,1.69e-04,45946.44,129.33,49913856,N/A,2025-08-04 11:30:42
677,3.893182,N/A,N/A,1.70e-04,45942.49,129.32,49987584,N/A,2025-08-04 11:30:44
678,3.932115,N/A,N/A,1.70e-04,45945.05,129.33,50061312,N/A,2025-08-04 11:30:46
679,3.759186,N/A,N/A,1.70e-04,45965.08,129.38,50135040,N/A,2025-08-04 11:30:48
680,3.600752,N/A,N/A,1.70e-04,45938.79,129.31,50208768,0.9095,2025-08-04 11:30:50
681,4.143048,N/A,N/A,1.71e-04,45939.93,129.31,50282496,N/A,2025-08-04 11:30:51
682,3.665798,N/A,N/A,1.71e-04,45938.63,129.31,50356224,N/A,2025-08-04 11:30:53
683,3.935972,N/A,N/A,1.71e-04,45937.67,129.30,50429952,N/A,2025-08-04 11:30:55
684,3.623017,N/A,N/A,1.71e-04,45935.83,129.30,50503680,N/A,2025-08-04 11:30:57
685,3.736421,N/A,N/A,1.72e-04,45934.33,129.30,50577408,N/A,2025-08-04 11:30:58
686,3.710199,N/A,N/A,1.72e-04,45932.88,129.29,50651136,N/A,2025-08-04 11:31:00
687,4.117807,N/A,N/A,1.72e-04,45928.85,129.28,50724864,N/A,2025-08-04 11:31:02
688,3.739445,N/A,N/A,1.72e-04,45922.18,129.26,50798592,N/A,2025-08-04 11:31:04
689,3.623416,N/A,N/A,1.73e-04,45936.80,129.30,50872320,N/A,2025-08-04 11:31:06
690,3.706563,N/A,N/A,1.73e-04,45913.61,129.24,50946048,1.1906,2025-08-04 11:31:07
691,3.609829,N/A,N/A,1.73e-04,45921.14,129.26,51019776,N/A,2025-08-04 11:31:09
692,3.602445,N/A,N/A,1.73e-04,45922.12,129.26,51093504,N/A,2025-08-04 11:31:11
693,3.938667,N/A,N/A,1.74e-04,45925.61,129.27,51167232,N/A,2025-08-04 11:31:13
694,3.921427,N/A,N/A,1.74e-04,45927.11,129.28,51240960,N/A,2025-08-04 11:31:14
695,3.748286,N/A,N/A,1.74e-04,45931.84,129.29,51314688,N/A,2025-08-04 11:31:16
696,3.526421,N/A,N/A,1.74e-04,45938.49,129.31,51388416,N/A,2025-08-04 11:31:18
697,4.135324,N/A,N/A,1.75e-04,45946.86,129.33,51462144,N/A,2025-08-04 11:31:20
698,4.025638,N/A,N/A,1.75e-04,45946.47,129.33,51535872,N/A,2025-08-04 11:31:22
699,4.028401,N/A,N/A,1.75e-04,45963.26,129.38,51609600,N/A,2025-08-04 11:31:23
700,3.719756,N/A,N/A,1.75e-04,45933.23,129.29,51683328,1.1596,2025-08-04 11:31:25
701,3.935586,N/A,N/A,1.76e-04,42573.98,119.84,51757056,N/A,2025-08-04 11:31:28
702,3.688364,N/A,N/A,1.76e-04,42577.89,119.85,51830784,N/A,2025-08-04 11:31:30
703,3.848608,N/A,N/A,1.76e-04,42586.33,119.87,51904512,N/A,2025-08-04 11:31:32
704,3.860991,N/A,N/A,1.76e-04,42592.75,119.89,51978240,N/A,2025-08-04 11:31:34
705,3.731439,N/A,N/A,1.76e-04,42599.35,119.91,52051968,N/A,2025-08-04 11:31:35
706,3.384353,N/A,N/A,1.77e-04,42605.44,119.93,52125696,N/A,2025-08-04 11:31:37
707,3.779651,N/A,N/A,1.77e-04,42615.16,119.95,52199424,N/A,2025-08-04 11:31:39
708,3.520691,N/A,N/A,1.77e-04,42624.27,119.98,52273152,N/A,2025-08-04 11:31:41
709,3.573711,N/A,N/A,1.77e-04,42651.30,120.05,52346880,N/A,2025-08-04 11:31:42
710,3.558319,N/A,N/A,1.78e-04,46009.48,129.51,52420608,0.7735,2025-08-04 11:31:44
711,3.580880,N/A,N/A,1.78e-04,46013.90,129.52,52494336,N/A,2025-08-04 11:31:46
712,3.421931,N/A,N/A,1.78e-04,46009.85,129.51,52568064,N/A,2025-08-04 11:31:48
713,3.648644,N/A,N/A,1.79e-04,46007.32,129.50,52641792,N/A,2025-08-04 11:31:50
714,3.693855,N/A,N/A,1.79e-04,46000.98,129.48,52715520,N/A,2025-08-04 11:31:51
715,3.145346,N/A,N/A,1.79e-04,45995.79,129.47,52789248,N/A,2025-08-04 11:31:53
716,3.572361,N/A,N/A,1.79e-04,45994.29,129.46,52862976,N/A,2025-08-04 11:31:55
717,3.676004,N/A,N/A,1.79e-04,45989.76,129.45,52936704,N/A,2025-08-04 11:31:57
718,3.530283,N/A,N/A,1.80e-04,45986.17,129.44,53010432,N/A,2025-08-04 11:31:58
719,3.443188,N/A,N/A,1.80e-04,46001.84,129.49,53084160,N/A,2025-08-04 11:32:00
720,3.397477,N/A,N/A,1.80e-04,45974.12,129.41,53157888,0.9602,2025-08-04 11:32:02
721,3.742633,N/A,N/A,1.80e-04,45977.38,129.42,53231616,N/A,2025-08-04 11:32:04
722,3.679166,N/A,N/A,1.81e-04,45971.10,129.40,53305344,N/A,2025-08-04 11:32:06
723,3.557632,N/A,N/A,1.81e-04,45965.09,129.38,53379072,N/A,2025-08-04 11:32:07
724,3.690960,N/A,N/A,1.81e-04,45961.73,129.37,53452800,N/A,2025-08-04 11:32:09
725,3.766299,N/A,N/A,1.81e-04,45955.47,129.36,53526528,N/A,2025-08-04 11:32:11
726,3.738636,N/A,N/A,1.82e-04,45954.71,129.35,53600256,N/A,2025-08-04 11:32:13
727,3.363068,N/A,N/A,1.82e-04,45953.88,129.35,53673984,N/A,2025-08-04 11:32:15
728,3.482764,N/A,N/A,1.82e-04,45955.79,129.36,53747712,N/A,2025-08-04 11:32:16
729,3.384144,N/A,N/A,1.82e-04,45975.66,129.41,53821440,N/A,2025-08-04 11:32:18
730,3.334666,N/A,N/A,1.83e-04,45931.38,129.29,53895168,0.7569,2025-08-04 11:32:20
731,3.402899,N/A,N/A,1.83e-04,45942.50,129.32,53968896,N/A,2025-08-04 11:32:22
732,3.360774,N/A,N/A,1.83e-04,45948.91,129.34,54042624,N/A,2025-08-04 11:32:23
733,3.502697,N/A,N/A,1.83e-04,45951.15,129.34,54116352,N/A,2025-08-04 11:32:25
734,3.314248,N/A,N/A,1.84e-04,45950.45,129.34,54190080,N/A,2025-08-04 11:32:27
735,3.633030,N/A,N/A,1.84e-04,45949.84,129.34,54263808,N/A,2025-08-04 11:32:29
736,3.234441,N/A,N/A,1.84e-04,45946.89,129.33,54337536,N/A,2025-08-04 11:32:31
737,3.590667,N/A,N/A,1.84e-04,45941.37,129.32,54411264,N/A,2025-08-04 11:32:32
738,3.254865,N/A,N/A,1.85e-04,45941.26,129.32,54484992,N/A,2025-08-04 11:32:34
739,3.553391,N/A,N/A,1.85e-04,45980.39,129.43,54558720,N/A,2025-08-04 11:32:36
740,3.427444,N/A,N/A,1.85e-04,45951.22,129.34,54632448,1.2011,2025-08-04 11:32:38
741,3.338194,N/A,N/A,1.86e-04,45954.26,129.35,54706176,N/A,2025-08-04 11:32:40
742,3.407169,N/A,N/A,1.86e-04,45954.97,129.35,54779904,N/A,2025-08-04 11:32:41
743,3.098195,N/A,N/A,1.86e-04,45959.29,129.37,54853632,N/A,2025-08-04 11:32:43
744,3.462523,N/A,N/A,1.86e-04,45960.40,129.37,54927360,N/A,2025-08-04 11:32:45
745,3.335149,N/A,N/A,1.87e-04,45962.92,129.38,55001088,N/A,2025-08-04 11:32:47
746,3.073032,N/A,N/A,1.87e-04,45968.87,129.39,55074816,N/A,2025-08-04 11:32:48
747,3.402411,N/A,N/A,1.87e-04,45972.27,129.40,55148544,N/A,2025-08-04 11:32:50
748,3.047385,N/A,N/A,1.87e-04,45972.91,129.40,55222272,N/A,2025-08-04 11:32:52
749,3.425754,N/A,N/A,1.88e-04,45996.12,129.47,55296000,N/A,2025-08-04 11:32:54
750,3.398827,N/A,N/A,1.88e-04,45976.51,129.41,55369728,1.2599,2025-08-04 11:32:56
751,3.378103,N/A,N/A,1.88e-04,45981.66,129.43,55443456,N/A,2025-08-04 11:32:57
752,3.135968,N/A,N/A,1.88e-04,45981.81,129.43,55517184,N/A,2025-08-04 11:32:59
753,2.993980,N/A,N/A,1.89e-04,45984.11,129.44,55590912,N/A,2025-08-04 11:33:01
754,3.303862,N/A,N/A,1.89e-04,45988.09,129.45,55664640,N/A,2025-08-04 11:33:03
755,3.171050,N/A,N/A,1.89e-04,45989.96,129.45,55738368,N/A,2025-08-04 11:33:04
756,3.308758,N/A,N/A,1.89e-04,45990.19,129.45,55812096,N/A,2025-08-04 11:33:06
757,3.233726,N/A,N/A,1.89e-04,45991.35,129.46,55885824,N/A,2025-08-04 11:33:08
758,3.104913,N/A,N/A,1.90e-04,45986.85,129.44,55959552,N/A,2025-08-04 11:33:10
759,3.048035,N/A,N/A,1.90e-04,46000.50,129.48,56033280,N/A,2025-08-04 11:33:12
760,3.483874,N/A,N/A,1.90e-04,45975.14,129.41,56107008,2.1295,2025-08-04 11:33:13
761,2.925171,N/A,N/A,1.90e-04,45978.66,129.42,56180736,N/A,2025-08-04 11:33:15
762,3.289849,N/A,N/A,1.91e-04,45979.22,129.42,56254464,N/A,2025-08-04 11:33:17
763,3.233058,N/A,N/A,1.91e-04,45976.79,129.42,56328192,N/A,2025-08-04 11:33:19
764,3.415817,N/A,N/A,1.91e-04,45972.44,129.40,56401920,N/A,2025-08-04 11:33:20
765,3.181969,N/A,N/A,1.91e-04,45970.92,129.40,56475648,N/A,2025-08-04 11:33:22
766,3.372122,N/A,N/A,1.92e-04,45970.34,129.40,56549376,N/A,2025-08-04 11:33:24
767,3.097523,N/A,N/A,1.92e-04,45970.78,129.40,56623104,N/A,2025-08-04 11:33:26
768,3.139361,N/A,N/A,1.92e-04,45971.75,129.40,56696832,N/A,2025-08-04 11:33:28
769,2.859183,N/A,N/A,1.93e-04,45987.70,129.45,56770560,N/A,2025-08-04 11:33:29
770,3.283584,N/A,N/A,1.93e-04,45964.40,129.38,56844288,1.4367,2025-08-04 11:33:31
771,3.160107,N/A,N/A,1.93e-04,45967.81,129.39,56918016,N/A,2025-08-04 11:33:33
772,3.332661,N/A,N/A,1.93e-04,45966.67,129.39,56991744,N/A,2025-08-04 11:33:35
773,2.959511,N/A,N/A,1.94e-04,45970.08,129.40,57065472,N/A,2025-08-04 11:33:37
774,3.278128,N/A,N/A,1.94e-04,45970.27,129.40,57139200,N/A,2025-08-04 11:33:38
775,3.166648,N/A,N/A,1.94e-04,45965.19,129.38,57212928,N/A,2025-08-04 11:33:40
776,3.067054,N/A,N/A,1.94e-04,45966.64,129.39,57286656,N/A,2025-08-04 11:33:42
777,3.219638,N/A,N/A,1.95e-04,45969.66,129.40,57360384,N/A,2025-08-04 11:33:44
778,3.205397,N/A,N/A,1.95e-04,45971.90,129.40,57434112,N/A,2025-08-04 11:33:45
779,3.512112,N/A,N/A,1.95e-04,45984.73,129.44,57507840,N/A,2025-08-04 11:33:47
780,3.269788,N/A,N/A,1.95e-04,45945.98,129.33,57581568,2.1703,2025-08-04 11:33:49
781,2.968133,N/A,N/A,1.96e-04,45946.62,129.33,57655296,N/A,2025-08-04 11:33:51
782,3.152791,N/A,N/A,1.96e-04,45942.06,129.32,57729024,N/A,2025-08-04 11:33:53
783,3.035700,N/A,N/A,1.96e-04,45936.10,129.30,57802752,N/A,2025-08-04 11:33:54
784,3.415326,N/A,N/A,1.96e-04,45935.71,129.30,57876480,N/A,2025-08-04 11:33:56
785,3.389150,N/A,N/A,1.97e-04,45930.35,129.28,57950208,N/A,2025-08-04 11:33:58
786,3.063794,N/A,N/A,1.97e-04,45928.16,129.28,58023936,N/A,2025-08-04 11:34:00
787,3.057928,N/A,N/A,1.97e-04,45933.18,129.29,58097664,N/A,2025-08-04 11:34:01
788,2.683226,N/A,N/A,1.97e-04,45940.10,129.31,58171392,N/A,2025-08-04 11:34:03
789,3.253361,N/A,N/A,1.98e-04,45976.38,129.41,58245120,N/A,2025-08-04 11:34:05
790,3.053180,N/A,N/A,1.98e-04,45950.93,129.34,58318848,0.8911,2025-08-04 11:34:07
791,2.897857,N/A,N/A,1.98e-04,45958.89,129.36,58392576,N/A,2025-08-04 11:34:09
792,3.081774,N/A,N/A,1.98e-04,45960.94,129.37,58466304,N/A,2025-08-04 11:34:10
793,3.070780,N/A,N/A,1.99e-04,45961.47,129.37,58540032,N/A,2025-08-04 11:34:12
794,2.920043,N/A,N/A,1.99e-04,45963.59,129.38,58613760,N/A,2025-08-04 11:34:14
795,3.058124,N/A,N/A,1.99e-04,45964.87,129.38,58687488,N/A,2025-08-04 11:34:16
796,3.025629,N/A,N/A,1.99e-04,45961.74,129.37,58761216,N/A,2025-08-04 11:34:18
797,3.023277,N/A,N/A,1.99e-04,45960.70,129.37,58834944,N/A,2025-08-04 11:34:19
798,2.998966,N/A,N/A,2.00e-04,45957.37,129.36,58908672,N/A,2025-08-04 11:34:21
799,3.094821,N/A,N/A,2.00e-04,45982.33,129.43,58982400,N/A,2025-08-04 11:34:23
800,2.997322,N/A,N/A,2.00e-04,45956.37,129.36,59056128,1.3573,2025-08-04 11:34:25
801,3.210202,N/A,N/A,2.01e-04,42615.27,119.95,59129856,N/A,2025-08-04 11:34:28
802,3.179006,N/A,N/A,2.01e-04,42623.15,119.98,59203584,N/A,2025-08-04 11:34:29
803,2.997061,N/A,N/A,2.01e-04,42629.50,119.99,59277312,N/A,2025-08-04 11:34:31
804,3.024102,N/A,N/A,2.01e-04,42632.06,120.00,59351040,N/A,2025-08-04 11:34:33
805,2.713278,N/A,N/A,2.02e-04,42633.42,120.00,59424768,N/A,2025-08-04 11:34:35
806,3.166275,N/A,N/A,2.02e-04,42636.34,120.01,59498496,N/A,2025-08-04 11:34:37
807,2.886738,N/A,N/A,2.02e-04,42637.31,120.02,59572224,N/A,2025-08-04 11:34:38
808,2.828793,N/A,N/A,2.02e-04,42643.05,120.03,59645952,N/A,2025-08-04 11:34:40
809,2.757025,N/A,N/A,2.03e-04,42664.31,120.09,59719680,N/A,2025-08-04 11:34:42
810,3.038816,N/A,N/A,2.03e-04,46000.28,129.48,59793408,0.9800,2025-08-04 11:34:44
811,2.617657,N/A,N/A,2.03e-04,46004.12,129.49,59867136,N/A,2025-08-04 11:34:45
812,3.034455,N/A,N/A,2.03e-04,46008.71,129.50,59940864,N/A,2025-08-04 11:34:47
813,2.907351,N/A,N/A,2.04e-04,46010.53,129.51,60014592,N/A,2025-08-04 11:34:49
814,3.028978,N/A,N/A,2.04e-04,46010.30,129.51,60088320,N/A,2025-08-04 11:34:51
815,2.561574,N/A,N/A,2.04e-04,46007.44,129.50,60162048,N/A,2025-08-04 11:34:53
816,2.983040,N/A,N/A,2.04e-04,46012.69,129.52,60235776,N/A,2025-08-04 11:34:54
817,2.832223,N/A,N/A,2.05e-04,46009.65,129.51,60309504,N/A,2025-08-04 11:34:56
818,2.608732,N/A,N/A,2.05e-04,46010.39,129.51,60383232,N/A,2025-08-04 11:34:58
819,2.444808,N/A,N/A,2.05e-04,46031.37,129.57,60456960,N/A,2025-08-04 11:35:00
820,2.642380,N/A,N/A,2.05e-04,46007.81,129.50,60530688,0.9976,2025-08-04 11:35:02
821,2.712542,N/A,N/A,2.06e-04,46009.15,129.51,60604416,N/A,2025-08-04 11:35:03
822,3.017717,N/A,N/A,2.06e-04,46003.49,129.49,60678144,N/A,2025-08-04 11:35:05
823,3.087481,N/A,N/A,2.06e-04,46004.31,129.49,60751872,N/A,2025-08-04 11:35:07
824,2.609813,N/A,N/A,2.06e-04,46002.01,129.49,60825600,N/A,2025-08-04 11:35:09
825,2.465282,N/A,N/A,2.07e-04,45995.23,129.47,60899328,N/A,2025-08-04 11:35:10
826,2.694876,N/A,N/A,2.07e-04,45992.90,129.46,60973056,N/A,2025-08-04 11:35:12
827,3.071955,N/A,N/A,2.07e-04,45988.18,129.45,61046784,N/A,2025-08-04 11:35:14
828,2.474442,N/A,N/A,2.07e-04,45980.75,129.43,61120512,N/A,2025-08-04 11:35:16
829,2.633123,N/A,N/A,2.08e-04,45996.61,129.47,61194240,N/A,2025-08-04 11:35:18
830,2.645082,N/A,N/A,2.08e-04,45968.21,129.39,61267968,1.2931,2025-08-04 11:35:19
831,2.657460,N/A,N/A,2.08e-04,45974.86,129.41,61341696,N/A,2025-08-04 11:35:21
832,2.819822,N/A,N/A,2.08e-04,45973.98,129.41,61415424,N/A,2025-08-04 11:35:23
833,2.481308,N/A,N/A,2.08e-04,45979.77,129.42,61489152,N/A,2025-08-04 11:35:25
834,2.704510,N/A,N/A,2.09e-04,45985.10,129.44,61562880,N/A,2025-08-04 11:35:26
835,2.581328,N/A,N/A,2.09e-04,45987.97,129.45,61636608,N/A,2025-08-04 11:35:28
836,2.787636,N/A,N/A,2.09e-04,45991.07,129.46,61710336,N/A,2025-08-04 11:35:30
837,2.482229,N/A,N/A,2.09e-04,45994.69,129.47,61784064,N/A,2025-08-04 11:35:32
838,3.050706,N/A,N/A,2.10e-04,45991.96,129.46,61857792,N/A,2025-08-04 11:35:34
839,2.823574,N/A,N/A,2.10e-04,46008.09,129.50,61931520,N/A,2025-08-04 11:35:35
840,2.376666,N/A,N/A,2.10e-04,45983.30,129.43,62005248,1.9144,2025-08-04 11:35:37
841,2.608974,N/A,N/A,2.10e-04,45990.23,129.45,62078976,N/A,2025-08-04 11:35:39
842,2.645460,N/A,N/A,2.11e-04,45988.16,129.45,62152704,N/A,2025-08-04 11:35:41
843,2.515143,N/A,N/A,2.11e-04,45982.20,129.43,62226432,N/A,2025-08-04 11:35:42
844,2.696979,N/A,N/A,2.11e-04,45980.65,129.43,62300160,N/A,2025-08-04 11:35:44
845,2.514671,N/A,N/A,2.11e-04,45982.16,129.43,62373888,N/A,2025-08-04 11:35:46
846,2.635317,N/A,N/A,2.12e-04,45984.70,129.44,62447616,N/A,2025-08-04 11:35:48
847,2.196985,N/A,N/A,2.12e-04,45986.08,129.44,62521344,N/A,2025-08-04 11:35:50
848,2.471010,N/A,N/A,2.12e-04,45996.03,129.47,62595072,N/A,2025-08-04 11:35:51
849,2.580286,N/A,N/A,2.12e-04,46013.33,129.52,62668800,N/A,2025-08-04 11:35:53
850,2.849172,N/A,N/A,2.13e-04,45984.90,129.44,62742528,1.4501,2025-08-04 11:35:55
851,2.522328,N/A,N/A,2.13e-04,45989.02,129.45,62816256,N/A,2025-08-04 11:35:57
852,2.388739,N/A,N/A,2.13e-04,45993.46,129.46,62889984,N/A,2025-08-04 11:35:59
853,2.449253,N/A,N/A,2.13e-04,45994.30,129.46,62963712,N/A,2025-08-04 11:36:00
854,2.336733,N/A,N/A,2.14e-04,45993.41,129.46,63037440,N/A,2025-08-04 11:36:02
855,2.385581,N/A,N/A,2.14e-04,45994.36,129.46,63111168,N/A,2025-08-04 11:36:04
856,2.369322,N/A,N/A,2.14e-04,45993.69,129.46,63184896,N/A,2025-08-04 11:36:06
857,2.236517,N/A,N/A,2.15e-04,45985.92,129.44,63258624,N/A,2025-08-04 11:36:07
858,2.525922,N/A,N/A,2.15e-04,45987.20,129.44,63332352,N/A,2025-08-04 11:36:09
859,2.729626,N/A,N/A,2.15e-04,46003.06,129.49,63406080,N/A,2025-08-04 11:36:11
860,2.696511,N/A,N/A,2.15e-04,45974.20,129.41,63479808,1.5161,2025-08-04 11:36:13
861,2.857652,N/A,N/A,2.16e-04,45976.11,129.41,63553536,N/A,2025-08-04 11:36:15
862,2.446143,N/A,N/A,2.16e-04,45973.86,129.41,63627264,N/A,2025-08-04 11:36:16
863,2.225082,N/A,N/A,2.16e-04,45975.46,129.41,63700992,N/A,2025-08-04 11:36:18
864,2.331440,N/A,N/A,2.16e-04,45975.29,129.41,63774720,N/A,2025-08-04 11:36:20
865,2.663946,N/A,N/A,2.17e-04,45977.40,129.42,63848448,N/A,2025-08-04 11:36:22
866,2.461510,N/A,N/A,2.17e-04,45981.01,129.43,63922176,N/A,2025-08-04 11:36:23
867,2.423828,N/A,N/A,2.17e-04,45981.65,129.43,63995904,N/A,2025-08-04 11:36:25
868,2.194327,N/A,N/A,2.17e-04,45984.60,129.44,64069632,N/A,2025-08-04 11:36:27
869,1.980628,N/A,N/A,2.18e-04,46004.78,129.49,64143360,N/A,2025-08-04 11:36:29
870,2.362129,N/A,N/A,2.18e-04,45961.52,129.37,64217088,0.8696,2025-08-04 11:36:31
871,2.302403,N/A,N/A,2.18e-04,45964.12,129.38,64290816,N/A,2025-08-04 11:36:32
872,2.565686,N/A,N/A,2.18e-04,45956.50,129.36,64364544,N/A,2025-08-04 11:36:34
873,2.718353,N/A,N/A,2.18e-04,45951.53,129.34,64438272,N/A,2025-08-04 11:36:36
874,2.598457,N/A,N/A,2.19e-04,45948.37,129.34,64512000,N/A,2025-08-04 11:36:38
875,2.264516,N/A,N/A,2.19e-04,45945.51,129.33,64585728,N/A,2025-08-04 11:36:40
876,2.252527,N/A,N/A,2.19e-04,45943.96,129.32,64659456,N/A,2025-08-04 11:36:41
877,2.283664,N/A,N/A,2.19e-04,45948.54,129.34,64733184,N/A,2025-08-04 11:36:43
878,2.620733,N/A,N/A,2.20e-04,45950.22,129.34,64806912,N/A,2025-08-04 11:36:45
879,2.338420,N/A,N/A,2.20e-04,45982.95,129.43,64880640,N/A,2025-08-04 11:36:47
880,2.078529,N/A,N/A,2.20e-04,45959.26,129.37,64954368,1.3705,2025-08-04 11:36:48
881,2.474570,N/A,N/A,2.20e-04,45966.85,129.39,65028096,N/A,2025-08-04 11:36:50
882,2.275574,N/A,N/A,2.21e-04,45963.59,129.38,65101824,N/A,2025-08-04 11:36:52
883,2.457300,N/A,N/A,2.21e-04,45959.68,129.37,65175552,N/A,2025-08-04 11:36:54
884,2.240945,N/A,N/A,2.21e-04,45956.87,129.36,65249280,N/A,2025-08-04 11:36:56
885,2.393566,N/A,N/A,2.21e-04,45959.01,129.37,65323008,N/A,2025-08-04 11:36:57
886,2.126125,N/A,N/A,2.22e-04,45953.65,129.35,65396736,N/A,2025-08-04 11:36:59
887,2.166494,N/A,N/A,2.22e-04,45953.88,129.35,65470464,N/A,2025-08-04 11:37:01
888,2.291890,N/A,N/A,2.22e-04,45959.51,129.37,65544192,N/A,2025-08-04 11:37:03
889,2.245462,N/A,N/A,2.23e-04,45978.91,129.42,65617920,N/A,2025-08-04 11:37:04
890,2.124065,N/A,N/A,2.23e-04,45952.53,129.35,65691648,1.7873,2025-08-04 11:37:06
891,2.086763,N/A,N/A,2.23e-04,45960.63,129.37,65765376,N/A,2025-08-04 11:37:08
892,2.356554,N/A,N/A,2.23e-04,45961.68,129.37,65839104,N/A,2025-08-04 11:37:10
893,2.321750,N/A,N/A,2.24e-04,45960.72,129.37,65912832,N/A,2025-08-04 11:37:12
894,2.069031,N/A,N/A,2.24e-04,45958.10,129.36,65986560,N/A,2025-08-04 11:37:13
895,2.259590,N/A,N/A,2.24e-04,45961.21,129.37,66060288,N/A,2025-08-04 11:37:15
896,2.189026,N/A,N/A,2.24e-04,45962.81,129.38,66134016,N/A,2025-08-04 11:37:17
897,2.197035,N/A,N/A,2.25e-04,45962.03,129.37,66207744,N/A,2025-08-04 11:37:19
898,2.251395,N/A,N/A,2.25e-04,45962.20,129.37,66281472,N/A,2025-08-04 11:37:20
899,2.159238,N/A,N/A,2.25e-04,45977.39,129.42,66355200,N/A,2025-08-04 11:37:22
