step,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec,total_tokens,grad_norm,timestamp
31,10.352674,N/A,N/A,8.00e-06,11090.27,131072,N/A,2025-06-08 13:23:13
32,9.557730,N/A,N/A,8.25e-06,11114.87,135168,N/A,2025-06-08 13:23:13
33,6.580711,N/A,N/A,8.50e-06,11127.86,139264,N/A,2025-06-08 13:23:14
34,7.454354,N/A,N/A,8.75e-06,11123.89,143360,N/A,2025-06-08 13:23:14
35,5.105870,N/A,N/A,9.00e-06,11152.07,147456,N/A,2025-06-08 13:23:14
36,4.979548,N/A,N/A,9.25e-06,11150.72,151552,N/A,2025-06-08 13:23:15
37,5.727851,N/A,N/A,9.50e-06,11165.36,155648,N/A,2025-06-08 13:23:15
38,7.221664,N/A,N/A,9.75e-06,11187.51,159744,N/A,2025-06-08 13:23:16
39,8.054407,N/A,N/A,1.00e-05,11500.60,163840,N/A,2025-06-08 13:23:16
40,8.704351,N/A,N/A,1.03e-05,11210.04,167936,1.0000,2025-06-08 13:23:16
41,7.438394,N/A,N/A,1.05e-05,11250.13,172032,N/A,2025-06-08 13:23:17
42,9.532409,N/A,N/A,1.08e-05,11248.69,176128,N/A,2025-06-08 13:23:17
43,7.808685,N/A,N/A,1.10e-05,11236.55,180224,N/A,2025-06-08 13:23:18
44,10.051126,N/A,N/A,1.13e-05,11260.33,184320,N/A,2025-06-08 13:23:18
45,7.463694,N/A,N/A,1.15e-05,11296.74,188416,N/A,2025-06-08 13:23:18
46,8.120139,N/A,N/A,1.18e-05,11294.12,192512,N/A,2025-06-08 13:23:19
47,8.689241,N/A,N/A,1.20e-05,11268.18,196608,N/A,2025-06-08 13:23:19
48,8.225636,N/A,N/A,1.22e-05,11243.70,200704,N/A,2025-06-08 13:23:20
49,6.522345,N/A,N/A,1.25e-05,11502.73,204800,N/A,2025-06-08 13:23:20
50,5.849909,N/A,N/A,1.28e-05,11182.08,208896,1.0000,2025-06-08 13:23:20
51,9.866868,N/A,N/A,1.30e-05,11175.00,212992,N/A,2025-06-08 13:23:21
52,8.616827,N/A,N/A,1.33e-05,11251.50,217088,N/A,2025-06-08 13:23:21
53,7.879886,N/A,N/A,1.35e-05,11286.73,221184,N/A,2025-06-08 13:23:22
54,8.540502,N/A,N/A,1.38e-05,11326.22,225280,N/A,2025-06-08 13:23:22
55,6.811147,N/A,N/A,1.40e-05,11376.05,229376,N/A,2025-06-08 13:23:22
56,6.101109,N/A,N/A,1.42e-05,11427.43,233472,N/A,2025-06-08 13:23:23
57,6.567537,N/A,N/A,1.45e-05,11494.31,237568,N/A,2025-06-08 13:23:23
58,4.547746,N/A,N/A,1.47e-05,11578.53,241664,N/A,2025-06-08 13:23:23
59,8.568308,N/A,N/A,1.50e-05,11944.66,245760,N/A,2025-06-08 13:23:24
60,10.099666,N/A,N/A,1.52e-05,11647.61,249856,1.0000,2025-06-08 13:23:24
61,9.230176,N/A,N/A,1.55e-05,11624.36,253952,N/A,2025-06-08 13:23:25
62,9.706249,N/A,N/A,1.57e-05,11583.26,258048,N/A,2025-06-08 13:23:25
63,7.389538,N/A,N/A,1.60e-05,11546.75,262144,N/A,2025-06-08 13:23:26
64,5.601498,N/A,N/A,1.63e-05,11544.14,266240,N/A,2025-06-08 13:23:26
65,7.140253,N/A,N/A,1.65e-05,11556.77,270336,N/A,2025-06-08 13:23:26
66,7.923026,N/A,N/A,1.68e-05,11538.43,274432,N/A,2025-06-08 13:23:27
67,8.335345,N/A,N/A,1.70e-05,11550.03,278528,N/A,2025-06-08 13:23:27
68,9.147505,N/A,N/A,1.73e-05,11519.65,282624,N/A,2025-06-08 13:23:27
69,7.529240,N/A,N/A,1.75e-05,11771.32,286720,N/A,2025-06-08 13:23:28
70,7.880998,N/A,N/A,1.78e-05,11442.08,290816,1.0000,2025-06-08 13:23:28
71,6.729152,N/A,N/A,1.80e-05,11435.48,294912,N/A,2025-06-08 13:23:29
72,7.847237,N/A,N/A,1.82e-05,11391.99,299008,N/A,2025-06-08 13:23:29
73,8.289513,N/A,N/A,1.85e-05,11375.81,303104,N/A,2025-06-08 13:23:29
74,8.568340,N/A,N/A,1.88e-05,11358.08,307200,N/A,2025-06-08 13:23:30
75,7.183288,N/A,N/A,1.90e-05,11374.91,311296,N/A,2025-06-08 13:23:30
76,8.014297,N/A,N/A,1.93e-05,11322.92,315392,N/A,2025-06-08 13:23:31
77,7.209855,N/A,N/A,1.95e-05,11328.26,319488,N/A,2025-06-08 13:23:31
78,3.797146,N/A,N/A,1.98e-05,11367.09,323584,N/A,2025-06-08 13:23:31
79,5.600779,N/A,N/A,2.00e-05,11690.83,327680,N/A,2025-06-08 13:23:32
80,8.149823,N/A,N/A,2.02e-05,11422.15,331776,1.0000,2025-06-08 13:23:32
81,9.224474,N/A,N/A,2.05e-05,11462.99,335872,N/A,2025-06-08 13:23:33
82,7.758481,N/A,N/A,2.07e-05,11434.92,339968,N/A,2025-06-08 13:23:33
83,5.065788,N/A,N/A,2.10e-05,11414.90,344064,N/A,2025-06-08 13:23:33
84,6.284497,N/A,N/A,2.13e-05,11401.32,348160,N/A,2025-06-08 13:23:34
85,7.991618,N/A,N/A,2.15e-05,11418.38,352256,N/A,2025-06-08 13:23:34
86,6.832811,N/A,N/A,2.18e-05,11369.94,356352,N/A,2025-06-08 13:23:35
87,5.639931,N/A,N/A,2.20e-05,11376.89,360448,N/A,2025-06-08 13:23:35
88,7.442233,N/A,N/A,2.22e-05,11363.47,364544,N/A,2025-06-08 13:23:35
89,6.599679,N/A,N/A,2.25e-05,11653.33,368640,N/A,2025-06-08 13:23:36
90,8.350544,N/A,N/A,2.28e-05,11346.09,372736,1.0000,2025-06-08 13:23:36
91,6.883884,N/A,N/A,2.30e-05,11347.20,376832,N/A,2025-06-08 13:23:37
92,9.070527,N/A,N/A,2.33e-05,11352.31,380928,N/A,2025-06-08 13:23:37
93,5.520131,N/A,N/A,2.35e-05,11312.98,385024,N/A,2025-06-08 13:23:37
94,3.771348,N/A,N/A,2.37e-05,11336.24,389120,N/A,2025-06-08 13:23:38
95,7.132200,N/A,N/A,2.40e-05,11385.53,393216,N/A,2025-06-08 13:23:38
96,3.212453,N/A,N/A,2.42e-05,11404.51,397312,N/A,2025-06-08 13:23:39
97,7.028479,N/A,N/A,2.45e-05,11445.39,401408,N/A,2025-06-08 13:23:39
98,6.886519,N/A,N/A,2.48e-05,11445.35,405504,N/A,2025-06-08 13:23:39
99,6.694984,N/A,N/A,2.50e-05,11787.30,409600,N/A,2025-06-08 13:23:40
100,7.029153,N/A,N/A,2.53e-05,11503.58,413696,1.0000,2025-06-08 13:23:40
101,6.867906,N/A,N/A,2.55e-05,9076.32,417792,N/A,2025-06-08 13:23:42
102,5.530843,N/A,N/A,2.57e-05,9083.97,421888,N/A,2025-06-08 13:23:42
103,5.409190,N/A,N/A,2.60e-05,9083.98,425984,N/A,2025-06-08 13:23:42
104,6.695594,N/A,N/A,2.63e-05,9103.44,430080,N/A,2025-06-08 13:23:43
105,8.572392,N/A,N/A,2.65e-05,9121.85,434176,N/A,2025-06-08 13:23:43
106,7.887316,N/A,N/A,2.68e-05,9121.94,438272,N/A,2025-06-08 13:23:43
107,3.573678,N/A,N/A,2.70e-05,9126.63,442368,N/A,2025-06-08 13:23:44
108,6.953113,N/A,N/A,2.72e-05,9122.21,446464,N/A,2025-06-08 13:23:44
109,5.612949,N/A,N/A,2.75e-05,9314.66,450560,N/A,2025-06-08 13:23:45
110,8.483961,N/A,N/A,2.77e-05,11456.28,454656,1.0000,2025-06-08 13:23:45
111,9.094427,N/A,N/A,2.80e-05,11488.13,458752,N/A,2025-06-08 13:23:46
112,7.082395,N/A,N/A,2.83e-05,11464.51,462848,N/A,2025-06-08 13:23:46
113,8.087560,N/A,N/A,2.85e-05,11418.71,466944,N/A,2025-06-08 13:23:46
114,7.946940,N/A,N/A,2.87e-05,11358.64,471040,N/A,2025-06-08 13:23:47
115,6.800145,N/A,N/A,2.90e-05,11327.35,475136,N/A,2025-06-08 13:23:47
116,7.311500,N/A,N/A,2.92e-05,11313.86,479232,N/A,2025-06-08 13:23:47
117,5.795158,N/A,N/A,2.95e-05,11283.34,483328,N/A,2025-06-08 13:23:48
118,5.520033,N/A,N/A,2.98e-05,11207.53,487424,N/A,2025-06-08 13:23:48
119,5.930618,N/A,N/A,3.00e-05,11589.55,491520,N/A,2025-06-08 13:23:49
120,4.474724,N/A,N/A,3.03e-05,11204.86,495616,1.0000,2025-06-08 13:23:49
121,4.262314,N/A,N/A,3.05e-05,11182.42,499712,N/A,2025-06-08 13:23:50
122,6.610029,N/A,N/A,3.08e-05,11153.88,503808,N/A,2025-06-08 13:23:50
123,6.473755,N/A,N/A,3.10e-05,11124.92,507904,N/A,2025-06-08 13:23:50
124,7.527193,N/A,N/A,3.13e-05,11089.87,512000,N/A,2025-06-08 13:23:51
125,8.661973,N/A,N/A,3.15e-05,11072.08,516096,N/A,2025-06-08 13:23:51
126,7.119709,N/A,N/A,3.18e-05,11073.99,520192,N/A,2025-06-08 13:23:52
127,7.171685,N/A,N/A,3.20e-05,11101.48,524288,N/A,2025-06-08 13:23:52
128,7.186247,N/A,N/A,3.22e-05,11086.57,528384,N/A,2025-06-08 13:23:52
129,7.192961,N/A,N/A,3.25e-05,11410.67,532480,N/A,2025-06-08 13:23:53
130,6.804876,N/A,N/A,3.28e-05,11139.00,536576,1.0000,2025-06-08 13:23:53
131,6.759467,N/A,N/A,3.30e-05,11153.03,540672,N/A,2025-06-08 13:23:54
132,7.854040,N/A,N/A,3.33e-05,11185.36,544768,N/A,2025-06-08 13:23:54
133,6.552570,N/A,N/A,3.35e-05,11224.24,548864,N/A,2025-06-08 13:23:54
134,7.352544,N/A,N/A,3.38e-05,11210.11,552960,N/A,2025-06-08 13:23:55
135,3.076606,N/A,N/A,3.40e-05,11212.06,557056,N/A,2025-06-08 13:23:55
136,5.630147,N/A,N/A,3.42e-05,11226.02,561152,N/A,2025-06-08 13:23:56
137,8.492299,N/A,N/A,3.45e-05,11252.34,565248,N/A,2025-06-08 13:23:56
138,7.461829,N/A,N/A,3.48e-05,11294.80,569344,N/A,2025-06-08 13:23:56
139,5.725806,N/A,N/A,3.50e-05,11610.49,573440,N/A,2025-06-08 13:23:57
140,8.486752,N/A,N/A,3.53e-05,11329.91,577536,1.0000,2025-06-08 13:23:57
141,6.308669,N/A,N/A,3.55e-05,11336.75,581632,N/A,2025-06-08 13:23:58
142,6.669623,N/A,N/A,3.58e-05,11335.79,585728,N/A,2025-06-08 13:23:58
143,4.617708,N/A,N/A,3.60e-05,11311.89,589824,N/A,2025-06-08 13:23:58
144,6.332182,N/A,N/A,3.63e-05,11322.62,593920,N/A,2025-06-08 13:23:59
145,5.011072,N/A,N/A,3.65e-05,11306.55,598016,N/A,2025-06-08 13:23:59
146,6.257799,N/A,N/A,3.68e-05,11292.44,602112,N/A,2025-06-08 13:24:00
147,6.178522,N/A,N/A,3.70e-05,11238.46,606208,N/A,2025-06-08 13:24:00
148,6.386613,N/A,N/A,3.72e-05,11210.11,610304,N/A,2025-06-08 13:24:00
149,6.882038,N/A,N/A,3.75e-05,11475.35,614400,N/A,2025-06-08 13:24:01
150,5.045492,N/A,N/A,3.78e-05,11126.72,618496,1.0000,2025-06-08 13:24:01
151,5.218488,N/A,N/A,3.80e-05,11080.59,622592,N/A,2025-06-08 13:24:02
152,7.670669,N/A,N/A,3.83e-05,11105.42,626688,N/A,2025-06-08 13:24:02
153,5.573599,N/A,N/A,3.85e-05,11095.52,630784,N/A,2025-06-08 13:24:03
154,5.651666,N/A,N/A,3.87e-05,11138.55,634880,N/A,2025-06-08 13:24:03
155,6.655313,N/A,N/A,3.90e-05,11178.56,638976,N/A,2025-06-08 13:24:03
156,4.689593,N/A,N/A,3.93e-05,11205.80,643072,N/A,2025-06-08 13:24:04
157,6.241578,N/A,N/A,3.95e-05,11249.31,647168,N/A,2025-06-08 13:24:04
158,6.942997,N/A,N/A,3.98e-05,11296.98,651264,N/A,2025-06-08 13:24:04
159,2.778911,N/A,N/A,4.00e-05,11670.20,655360,N/A,2025-06-08 13:24:05
160,7.161479,N/A,N/A,4.03e-05,11451.88,659456,1.0000,2025-06-08 13:24:05
161,6.011234,N/A,N/A,4.05e-05,11490.37,663552,N/A,2025-06-08 13:24:06
162,5.189318,N/A,N/A,4.08e-05,11518.60,667648,N/A,2025-06-08 13:24:06
163,3.638644,N/A,N/A,4.10e-05,11524.59,671744,N/A,2025-06-08 13:24:06
164,7.017075,N/A,N/A,4.12e-05,11529.02,675840,N/A,2025-06-08 13:24:07
165,5.694062,N/A,N/A,4.15e-05,11565.74,679936,N/A,2025-06-08 13:24:07
166,5.754985,N/A,N/A,4.17e-05,11548.00,684032,N/A,2025-06-08 13:24:08
167,4.271499,N/A,N/A,4.20e-05,11548.57,688128,N/A,2025-06-08 13:24:08
168,3.186750,N/A,N/A,4.23e-05,11523.70,692224,N/A,2025-06-08 13:24:08
169,5.982676,N/A,N/A,4.25e-05,11791.25,696320,N/A,2025-06-08 13:24:09
170,5.858078,N/A,N/A,4.28e-05,11459.22,700416,1.0000,2025-06-08 13:24:09
171,6.844792,N/A,N/A,4.30e-05,11472.13,704512,N/A,2025-06-08 13:24:10
172,6.127031,N/A,N/A,4.33e-05,11469.19,708608,N/A,2025-06-08 13:24:10
173,6.853862,N/A,N/A,4.35e-05,11441.01,712704,N/A,2025-06-08 13:24:10
174,5.771264,N/A,N/A,4.38e-05,11412.00,716800,N/A,2025-06-08 13:24:11
175,2.471469,N/A,N/A,4.40e-05,11405.75,720896,N/A,2025-06-08 13:24:11
176,6.690796,N/A,N/A,4.42e-05,11336.42,724992,N/A,2025-06-08 13:24:12
177,5.617630,N/A,N/A,4.45e-05,11333.91,729088,N/A,2025-06-08 13:24:12
178,3.792815,N/A,N/A,4.47e-05,11337.43,733184,N/A,2025-06-08 13:24:12
179,6.561192,N/A,N/A,4.50e-05,11640.54,737280,N/A,2025-06-08 13:24:13
180,4.207948,N/A,N/A,4.53e-05,11333.03,741376,1.0000,2025-06-08 13:24:13
181,3.783962,N/A,N/A,4.55e-05,11351.46,745472,N/A,2025-06-08 13:24:14
182,5.483631,N/A,N/A,4.58e-05,11377.90,749568,N/A,2025-06-08 13:24:14
183,5.686107,N/A,N/A,4.60e-05,11407.61,753664,N/A,2025-06-08 13:24:14
184,2.368512,N/A,N/A,4.63e-05,11401.24,757760,N/A,2025-06-08 13:24:15
185,6.152792,N/A,N/A,4.65e-05,11476.91,761856,N/A,2025-06-08 13:24:15
186,5.543436,N/A,N/A,4.68e-05,11467.10,765952,N/A,2025-06-08 13:24:16
187,3.235734,N/A,N/A,4.70e-05,11490.73,770048,N/A,2025-06-08 13:24:16
188,5.649772,N/A,N/A,4.73e-05,11528.22,774144,N/A,2025-06-08 13:24:16
189,5.109845,N/A,N/A,4.75e-05,11831.18,778240,N/A,2025-06-08 13:24:17
190,5.264066,N/A,N/A,4.78e-05,11500.63,782336,1.0000,2025-06-08 13:24:17
191,5.508297,N/A,N/A,4.80e-05,11529.88,786432,N/A,2025-06-08 13:24:18
192,6.664019,N/A,N/A,4.83e-05,11537.90,790528,N/A,2025-06-08 13:24:18
193,7.361301,N/A,N/A,4.85e-05,11570.92,794624,N/A,2025-06-08 13:24:18
194,4.866750,N/A,N/A,4.87e-05,11523.35,798720,N/A,2025-06-08 13:24:19
195,6.882828,N/A,N/A,4.90e-05,11515.70,802816,N/A,2025-06-08 13:24:19
196,6.345894,N/A,N/A,4.93e-05,11499.62,806912,N/A,2025-06-08 13:24:20
197,5.856699,N/A,N/A,4.95e-05,11466.10,811008,N/A,2025-06-08 13:24:20
198,5.713387,N/A,N/A,4.98e-05,11450.51,815104,N/A,2025-06-08 13:24:20
199,6.402908,N/A,N/A,5.00e-05,11709.30,819200,N/A,2025-06-08 13:24:21
200,5.084017,N/A,N/A,5.00e-05,11365.51,823296,1.0000,2025-06-08 13:24:21
201,4.921180,N/A,N/A,5.00e-05,9099.32,827392,N/A,2025-06-08 13:24:22
202,6.541016,N/A,N/A,5.00e-05,9090.23,831488,N/A,2025-06-08 13:24:23
203,7.329899,N/A,N/A,5.00e-05,9118.30,835584,N/A,2025-06-08 13:24:23
204,8.384114,N/A,N/A,5.00e-05,9148.15,839680,N/A,2025-06-08 13:24:24
205,7.213432,N/A,N/A,5.00e-05,9157.53,843776,N/A,2025-06-08 13:24:24
206,5.362802,N/A,N/A,5.00e-05,9167.81,847872,N/A,2025-06-08 13:24:24
207,6.247438,N/A,N/A,5.00e-05,9171.95,851968,N/A,2025-06-08 13:24:25
208,3.135672,N/A,N/A,5.00e-05,9191.86,856064,N/A,2025-06-08 13:24:25
209,5.452905,N/A,N/A,5.00e-05,9383.92,860160,N/A,2025-06-08 13:24:26
210,6.885416,N/A,N/A,5.00e-05,11486.91,864256,1.0000,2025-06-08 13:24:26
211,5.306047,N/A,N/A,5.00e-05,11486.26,868352,N/A,2025-06-08 13:24:26
212,7.323084,N/A,N/A,5.00e-05,11440.87,872448,N/A,2025-06-08 13:24:27
213,6.514485,N/A,N/A,5.00e-05,11380.86,876544,N/A,2025-06-08 13:24:27
214,7.097412,N/A,N/A,5.00e-05,11318.03,880640,N/A,2025-06-08 13:24:28
215,5.033740,N/A,N/A,5.00e-05,11282.69,884736,N/A,2025-06-08 13:24:28
216,7.393117,N/A,N/A,5.00e-05,11284.07,888832,N/A,2025-06-08 13:24:28
217,7.577217,N/A,N/A,5.00e-05,11266.74,892928,N/A,2025-06-08 13:24:29
218,4.965576,N/A,N/A,5.00e-05,11194.12,897024,N/A,2025-06-08 13:24:29
219,4.421036,N/A,N/A,5.00e-05,11436.85,901120,N/A,2025-06-08 13:24:30
220,5.618101,N/A,N/A,5.00e-05,11048.28,905216,1.0000,2025-06-08 13:24:30
221,5.787934,N/A,N/A,5.00e-05,11023.36,909312,N/A,2025-06-08 13:24:31
222,5.505807,N/A,N/A,5.00e-05,11048.42,913408,N/A,2025-06-08 13:24:31
223,6.464704,N/A,N/A,5.00e-05,11030.43,917504,N/A,2025-06-08 13:24:31
224,5.103858,N/A,N/A,5.00e-05,7875.86,921600,N/A,2025-06-08 13:24:33
225,6.248971,N/A,N/A,5.00e-05,7861.65,925696,N/A,2025-06-08 13:24:34
226,4.722601,N/A,N/A,5.00e-05,7854.46,929792,N/A,2025-06-08 13:24:34
227,5.475708,N/A,N/A,5.00e-05,7874.33,933888,N/A,2025-06-08 13:24:34
228,6.234289,N/A,N/A,5.00e-05,7882.33,937984,N/A,2025-06-08 13:24:35
229,6.814987,N/A,N/A,5.00e-05,8064.73,942080,N/A,2025-06-08 13:24:35
230,5.018106,N/A,N/A,5.00e-05,7928.83,946176,1.0000,2025-06-08 13:24:36
231,6.476324,N/A,N/A,5.00e-05,7929.49,950272,N/A,2025-06-08 13:24:36
232,6.558927,N/A,N/A,5.00e-05,7944.26,954368,N/A,2025-06-08 13:24:37
233,6.429341,N/A,N/A,5.00e-05,11188.19,958464,N/A,2025-06-08 13:24:37
234,6.865944,N/A,N/A,5.00e-05,11228.72,962560,N/A,2025-06-08 13:24:37
235,4.162379,N/A,N/A,5.00e-05,11270.23,966656,N/A,2025-06-08 13:24:38
236,6.131709,N/A,N/A,5.00e-05,11292.86,970752,N/A,2025-06-08 13:24:38
237,6.447202,N/A,N/A,5.00e-05,11331.79,974848,N/A,2025-06-08 13:24:38
238,5.363347,N/A,N/A,5.00e-05,11359.25,978944,N/A,2025-06-08 13:24:39
239,7.655099,N/A,N/A,5.00e-05,11704.20,983040,N/A,2025-06-08 13:24:39
240,6.648791,N/A,N/A,5.00e-05,11389.92,987136,1.0000,2025-06-08 13:24:40
241,4.736192,N/A,N/A,5.00e-05,11441.69,991232,N/A,2025-06-08 13:24:40
242,6.606879,N/A,N/A,5.00e-05,11434.11,995328,N/A,2025-06-08 13:24:40
243,6.006847,N/A,N/A,5.00e-05,11429.16,999424,N/A,2025-06-08 13:24:41
244,6.485321,N/A,N/A,5.00e-05,11416.85,1003520,N/A,2025-06-08 13:24:41
245,5.583488,N/A,N/A,5.00e-05,11408.05,1007616,N/A,2025-06-08 13:24:42
246,5.789935,N/A,N/A,5.00e-05,11337.65,1011712,N/A,2025-06-08 13:24:42
247,2.688094,N/A,N/A,5.00e-05,11307.62,1015808,N/A,2025-06-08 13:24:42
248,2.922661,N/A,N/A,5.00e-05,11282.71,1019904,N/A,2025-06-08 13:24:43
249,3.828095,N/A,N/A,5.00e-05,11618.08,1024000,N/A,2025-06-08 13:24:43
250,3.256469,N/A,N/A,5.00e-05,11301.38,1028096,1.0000,2025-06-08 13:24:44
251,4.760259,N/A,N/A,5.00e-05,11343.89,1032192,N/A,2025-06-08 13:24:44
252,6.261048,N/A,N/A,5.00e-05,11373.18,1036288,N/A,2025-06-08 13:24:44
253,6.518785,N/A,N/A,5.00e-05,11391.76,1040384,N/A,2025-06-08 13:24:45
254,5.944435,N/A,N/A,5.00e-05,11417.08,1044480,N/A,2025-06-08 13:24:45
255,5.177459,N/A,N/A,5.00e-05,11454.32,1048576,N/A,2025-06-08 13:24:46
256,5.178603,N/A,N/A,5.00e-05,11470.80,1052672,N/A,2025-06-08 13:24:46
257,6.689389,N/A,N/A,5.00e-05,11498.96,1056768,N/A,2025-06-08 13:24:46
258,7.708417,N/A,N/A,5.00e-05,11490.01,1060864,N/A,2025-06-08 13:24:47
259,4.479667,N/A,N/A,5.00e-05,11813.05,1064960,N/A,2025-06-08 13:24:47
260,3.973670,N/A,N/A,5.00e-05,11420.49,1069056,1.0000,2025-06-08 13:24:48
261,5.094161,N/A,N/A,5.00e-05,11382.65,1073152,N/A,2025-06-08 13:24:48
262,4.901038,N/A,N/A,5.00e-05,11378.41,1077248,N/A,2025-06-08 13:24:48
263,6.339312,N/A,N/A,5.00e-05,11353.03,1081344,N/A,2025-06-08 13:24:49
264,6.885846,N/A,N/A,5.00e-05,11370.86,1085440,N/A,2025-06-08 13:24:49
265,5.855279,N/A,N/A,5.00e-05,11365.00,1089536,N/A,2025-06-08 13:24:50
266,4.087696,N/A,N/A,5.00e-05,11347.81,1093632,N/A,2025-06-08 13:24:50
267,5.431107,N/A,N/A,5.00e-05,11355.77,1097728,N/A,2025-06-08 13:24:50
268,6.219210,N/A,N/A,5.00e-05,11321.83,1101824,N/A,2025-06-08 13:24:51
269,5.104776,N/A,N/A,5.00e-05,11653.84,1105920,N/A,2025-06-08 13:24:51
270,6.793613,N/A,N/A,5.00e-05,11363.66,1110016,1.0000,2025-06-08 13:24:52
271,7.622799,N/A,N/A,5.00e-05,11355.23,1114112,N/A,2025-06-08 13:24:52
272,6.549318,N/A,N/A,5.00e-05,11378.39,1118208,N/A,2025-06-08 13:24:52
273,3.874809,N/A,N/A,5.00e-05,11360.27,1122304,N/A,2025-06-08 13:24:53
274,7.217189,N/A,N/A,5.00e-05,11363.98,1126400,N/A,2025-06-08 13:24:53
275,7.784746,N/A,N/A,5.00e-05,11304.22,1130496,N/A,2025-06-08 13:24:54
276,7.536057,N/A,N/A,5.00e-05,11314.52,1134592,N/A,2025-06-08 13:24:54
277,3.811705,N/A,N/A,5.00e-05,11328.79,1138688,N/A,2025-06-08 13:24:54
278,6.728303,N/A,N/A,5.00e-05,11336.33,1142784,N/A,2025-06-08 13:24:55
279,4.804461,N/A,N/A,5.00e-05,11632.72,1146880,N/A,2025-06-08 13:24:55
280,5.438930,N/A,N/A,5.00e-05,11305.34,1150976,1.0000,2025-06-08 13:24:56
281,6.128503,N/A,N/A,5.00e-05,11308.85,1155072,N/A,2025-06-08 13:24:56
282,4.707651,N/A,N/A,5.00e-05,11293.20,1159168,N/A,2025-06-08 13:24:56
283,5.960020,N/A,N/A,5.00e-05,11302.65,1163264,N/A,2025-06-08 13:24:57
284,5.484034,N/A,N/A,5.00e-05,11321.20,1167360,N/A,2025-06-08 13:24:57
285,7.046498,N/A,N/A,5.00e-05,11306.22,1171456,N/A,2025-06-08 13:24:58
286,5.398201,N/A,N/A,5.00e-05,11318.11,1175552,N/A,2025-06-08 13:24:58
287,4.220522,N/A,N/A,5.00e-05,11356.79,1179648,N/A,2025-06-08 13:24:58
288,6.301589,N/A,N/A,5.00e-05,11350.34,1183744,N/A,2025-06-08 13:24:59
289,4.990242,N/A,N/A,5.00e-05,11686.11,1187840,N/A,2025-06-08 13:24:59
290,6.419100,N/A,N/A,5.00e-05,11427.09,1191936,0.8874,2025-06-08 13:25:00
291,5.917179,N/A,N/A,5.00e-05,11426.49,1196032,N/A,2025-06-08 13:25:00
292,5.277003,N/A,N/A,5.00e-05,11397.28,1200128,N/A,2025-06-08 13:25:00
293,4.465973,N/A,N/A,5.00e-05,11445.85,1204224,N/A,2025-06-08 13:25:01
