step,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec,total_tokens,grad_norm,timestamp
46,11.676900,N/A,N/A,1.18e-05,34538.89,385024,N/A,2025-07-25 17:50:13
47,11.645555,N/A,N/A,1.20e-05,34551.56,393216,N/A,2025-07-25 17:50:13
48,11.753108,N/A,N/A,1.22e-05,34511.45,401408,N/A,2025-07-25 17:50:14
49,11.724806,N/A,N/A,1.25e-05,34801.00,409600,N/A,2025-07-25 17:50:14
50,11.694732,N/A,N/A,1.28e-05,34521.91,417792,1.0000,2025-07-25 17:50:14
51,11.668801,N/A,N/A,1.30e-05,34577.67,425984,N/A,2025-07-25 17:50:15
52,11.540903,N/A,N/A,1.33e-05,34596.59,434176,N/A,2025-07-25 17:50:15
53,11.499290,N/A,N/A,1.35e-05,34787.04,442368,N/A,2025-07-25 17:50:15
54,11.810160,N/A,N/A,1.38e-05,34780.51,450560,N/A,2025-07-25 17:50:15
55,11.786435,N/A,N/A,1.40e-05,34576.17,458752,N/A,2025-07-25 17:50:16
56,10.763746,N/A,N/A,1.42e-05,34489.47,466944,N/A,2025-07-25 17:50:16
57,10.712938,N/A,N/A,1.45e-05,34525.97,475136,N/A,2025-07-25 17:50:16
58,11.115301,N/A,N/A,1.47e-05,34400.82,483328,N/A,2025-07-25 17:50:16
59,11.066261,N/A,N/A,1.50e-05,34947.77,491520,N/A,2025-07-25 17:50:17
60,11.191193,N/A,N/A,1.52e-05,34687.03,499712,1.0000,2025-07-25 17:50:17
61,11.144093,N/A,N/A,1.55e-05,34417.13,507904,N/A,2025-07-25 17:50:17
62,10.492012,N/A,N/A,1.57e-05,33989.40,516096,N/A,2025-07-25 17:50:17
63,10.431868,N/A,N/A,1.60e-05,33884.15,524288,N/A,2025-07-25 17:50:18
64,10.778971,N/A,N/A,1.63e-05,34099.03,532480,N/A,2025-07-25 17:50:18
65,10.181807,N/A,N/A,1.65e-05,34197.47,540672,N/A,2025-07-25 17:50:18
66,9.173184,N/A,N/A,1.68e-05,33762.37,548864,N/A,2025-07-25 17:50:19
67,10.452682,N/A,N/A,1.70e-05,33907.62,557056,N/A,2025-07-25 17:50:19
68,11.171936,N/A,N/A,1.73e-05,33847.48,565248,N/A,2025-07-25 17:50:19
69,10.319171,N/A,N/A,1.75e-05,34123.50,573440,N/A,2025-07-25 17:50:19
70,11.279910,N/A,N/A,1.78e-05,33878.71,581632,1.0000,2025-07-25 17:50:20
71,10.316391,N/A,N/A,1.80e-05,34190.91,589824,N/A,2025-07-25 17:50:20
72,9.938172,N/A,N/A,1.82e-05,34278.12,598016,N/A,2025-07-25 17:50:20
73,10.417113,N/A,N/A,1.85e-05,34254.34,606208,N/A,2025-07-25 17:50:20
74,10.396009,N/A,N/A,1.88e-05,33658.39,614400,N/A,2025-07-25 17:50:21
75,9.985987,N/A,N/A,1.90e-05,34026.82,622592,N/A,2025-07-25 17:50:21
76,8.789164,N/A,N/A,1.93e-05,33917.40,630784,N/A,2025-07-25 17:50:21
77,10.478346,N/A,N/A,1.95e-05,33863.70,638976,N/A,2025-07-25 17:50:21
78,11.331084,N/A,N/A,1.98e-05,33669.05,647168,N/A,2025-07-25 17:50:22
79,9.650549,N/A,N/A,2.00e-05,33936.19,655360,N/A,2025-07-25 17:50:22
80,9.872620,N/A,N/A,2.02e-05,33771.27,663552,1.0000,2025-07-25 17:50:22
81,10.211802,N/A,N/A,2.05e-05,33780.69,671744,N/A,2025-07-25 17:50:23
82,10.228411,N/A,N/A,2.07e-05,33593.36,679936,N/A,2025-07-25 17:50:23
83,9.343597,N/A,N/A,2.10e-05,34154.72,688128,N/A,2025-07-25 17:50:23
84,9.823594,N/A,N/A,2.13e-05,34232.10,696320,N/A,2025-07-25 17:50:23
85,10.128309,N/A,N/A,2.15e-05,34398.35,704512,N/A,2025-07-25 17:50:24
86,8.936460,N/A,N/A,2.18e-05,34533.42,712704,N/A,2025-07-25 17:50:24
87,8.761858,N/A,N/A,2.20e-05,34560.58,720896,N/A,2025-07-25 17:50:24
88,10.850036,N/A,N/A,2.22e-05,34543.13,729088,N/A,2025-07-25 17:50:24
89,9.504632,N/A,N/A,2.25e-05,34796.07,737280,N/A,2025-07-25 17:50:25
90,8.712867,N/A,N/A,2.28e-05,34566.74,745472,1.0000,2025-07-25 17:50:25
91,10.012369,N/A,N/A,2.30e-05,34642.26,753664,N/A,2025-07-25 17:50:25
92,10.150250,N/A,N/A,2.33e-05,34620.18,761856,N/A,2025-07-25 17:50:25
93,8.996118,N/A,N/A,2.35e-05,34502.97,770048,N/A,2025-07-25 17:50:26
94,8.773314,N/A,N/A,2.37e-05,34555.79,778240,N/A,2025-07-25 17:50:26
95,8.138808,N/A,N/A,2.40e-05,34602.46,786432,N/A,2025-07-25 17:50:26
96,7.637201,N/A,N/A,2.42e-05,34804.93,794624,N/A,2025-07-25 17:50:26
97,9.142301,N/A,N/A,2.45e-05,35077.03,802816,N/A,2025-07-25 17:50:27
98,9.247660,N/A,N/A,2.48e-05,35046.70,811008,N/A,2025-07-25 17:50:27
99,8.561477,N/A,N/A,2.50e-05,35247.90,819200,N/A,2025-07-25 17:50:27
100,9.326410,N/A,N/A,2.53e-05,35011.73,827392,1.0000,2025-07-25 17:50:28
101,8.346335,N/A,N/A,2.55e-05,19527.26,835584,N/A,2025-07-25 17:50:30
102,9.934448,N/A,N/A,2.57e-05,19584.08,843776,N/A,2025-07-25 17:50:30
103,9.619400,N/A,N/A,2.60e-05,19570.89,851968,N/A,2025-07-25 17:50:30
104,10.070066,N/A,N/A,2.63e-05,19569.84,860160,N/A,2025-07-25 17:50:30
105,9.826020,N/A,N/A,2.65e-05,19570.47,868352,N/A,2025-07-25 17:50:31
106,8.434468,N/A,N/A,2.68e-05,19572.66,876544,N/A,2025-07-25 17:50:31
107,8.346702,N/A,N/A,2.70e-05,19585.73,884736,N/A,2025-07-25 17:50:31
108,7.206597,N/A,N/A,2.72e-05,19599.22,892928,N/A,2025-07-25 17:50:31
109,7.347035,N/A,N/A,2.75e-05,19723.24,901120,N/A,2025-07-25 17:50:32
110,9.194891,N/A,N/A,2.77e-05,35414.85,909312,1.0000,2025-07-25 17:50:32
111,10.943220,N/A,N/A,2.80e-05,35203.82,917504,N/A,2025-07-25 17:50:32
112,9.524295,N/A,N/A,2.83e-05,35215.36,925696,N/A,2025-07-25 17:50:32
113,9.315520,N/A,N/A,2.85e-05,35203.80,933888,N/A,2025-07-25 17:50:33
114,10.060749,N/A,N/A,2.87e-05,35219.95,942080,N/A,2025-07-25 17:50:33
115,6.554985,N/A,N/A,2.90e-05,35232.65,950272,N/A,2025-07-25 17:50:33
116,8.804251,N/A,N/A,2.92e-05,35268.21,958464,N/A,2025-07-25 17:50:33
117,9.387696,N/A,N/A,2.95e-05,35218.74,966656,N/A,2025-07-25 17:50:34
118,10.412565,N/A,N/A,2.98e-05,35189.90,974848,N/A,2025-07-25 17:50:34
119,7.441657,N/A,N/A,3.00e-05,35496.84,983040,N/A,2025-07-25 17:50:34
120,7.355083,N/A,N/A,3.03e-05,35437.19,991232,1.0000,2025-07-25 17:50:35
121,8.118603,N/A,N/A,3.05e-05,35421.86,999424,N/A,2025-07-25 17:50:35
122,8.288864,N/A,N/A,3.08e-05,35412.52,1007616,N/A,2025-07-25 17:50:35
123,6.806166,N/A,N/A,3.10e-05,35385.73,1015808,N/A,2025-07-25 17:50:35
124,8.347697,N/A,N/A,3.13e-05,35384.02,1024000,N/A,2025-07-25 17:50:36
125,7.575170,N/A,N/A,3.15e-05,35352.97,1032192,N/A,2025-07-25 17:50:36
126,7.586156,N/A,N/A,3.18e-05,35435.44,1040384,N/A,2025-07-25 17:50:36
127,6.863553,N/A,N/A,3.20e-05,35454.96,1048576,N/A,2025-07-25 17:50:36
128,9.115538,N/A,N/A,3.22e-05,35459.04,1056768,N/A,2025-07-25 17:50:37
129,6.171151,N/A,N/A,3.25e-05,33005.30,1064960,N/A,2025-07-25 17:50:37
130,8.703070,N/A,N/A,3.28e-05,32493.56,1073152,1.0000,2025-07-25 17:50:37
131,6.465752,N/A,N/A,3.30e-05,32529.51,1081344,N/A,2025-07-25 17:50:38
132,5.694755,N/A,N/A,3.33e-05,32483.90,1089536,N/A,2025-07-25 17:50:38
133,8.056434,N/A,N/A,3.35e-05,32450.87,1097728,N/A,2025-07-25 17:50:38
134,8.343517,N/A,N/A,3.38e-05,32461.78,1105920,N/A,2025-07-25 17:50:38
135,6.618526,N/A,N/A,3.40e-05,32425.91,1114112,N/A,2025-07-25 17:50:39
136,7.239947,N/A,N/A,3.42e-05,32270.58,1122304,N/A,2025-07-25 17:50:39
137,7.653066,N/A,N/A,3.45e-05,32073.66,1130496,N/A,2025-07-25 17:50:39
138,7.112002,N/A,N/A,3.48e-05,34489.51,1138688,N/A,2025-07-25 17:50:39
139,6.392296,N/A,N/A,3.50e-05,34843.51,1146880,N/A,2025-07-25 17:50:40
140,5.002875,N/A,N/A,3.53e-05,34400.96,1155072,1.0000,2025-07-25 17:50:40
141,6.423625,N/A,N/A,3.55e-05,34225.26,1163264,N/A,2025-07-25 17:50:40
142,7.048108,N/A,N/A,3.58e-05,33976.55,1171456,N/A,2025-07-25 17:50:40
143,7.356210,N/A,N/A,3.60e-05,33941.94,1179648,N/A,2025-07-25 17:50:41
144,7.290426,N/A,N/A,3.63e-05,33827.65,1187840,N/A,2025-07-25 17:50:41
145,9.172812,N/A,N/A,3.65e-05,33926.54,1196032,N/A,2025-07-25 17:50:41
146,7.714868,N/A,N/A,3.68e-05,34071.46,1204224,N/A,2025-07-25 17:50:42
147,7.688844,N/A,N/A,3.70e-05,34043.80,1212416,N/A,2025-07-25 17:50:42
148,8.373041,N/A,N/A,3.72e-05,34254.08,1220608,N/A,2025-07-25 17:50:42
149,7.717579,N/A,N/A,3.75e-05,34447.49,1228800,N/A,2025-07-25 17:50:42
150,7.866859,N/A,N/A,3.78e-05,34119.13,1236992,1.0000,2025-07-25 17:50:43
151,8.788805,N/A,N/A,3.80e-05,34255.50,1245184,N/A,2025-07-25 17:50:43
152,6.710420,N/A,N/A,3.83e-05,34020.02,1253376,N/A,2025-07-25 17:50:43
153,7.523663,N/A,N/A,3.85e-05,34042.73,1261568,N/A,2025-07-25 17:50:43
154,10.512486,N/A,N/A,3.87e-05,34148.22,1269760,N/A,2025-07-25 17:50:44
155,7.382970,N/A,N/A,3.90e-05,33813.93,1277952,N/A,2025-07-25 17:50:44
156,7.763072,N/A,N/A,3.93e-05,33827.97,1286144,N/A,2025-07-25 17:50:44
157,8.728151,N/A,N/A,3.95e-05,33712.16,1294336,N/A,2025-07-25 17:50:44
158,8.442845,N/A,N/A,3.98e-05,33892.86,1302528,N/A,2025-07-25 17:50:45
159,8.510776,N/A,N/A,4.00e-05,34453.63,1310720,N/A,2025-07-25 17:50:45
160,7.641817,N/A,N/A,4.03e-05,34300.12,1318912,1.0000,2025-07-25 17:50:45
161,7.812344,N/A,N/A,4.05e-05,34564.53,1327104,N/A,2025-07-25 17:50:46
162,8.666905,N/A,N/A,4.08e-05,34620.68,1335296,N/A,2025-07-25 17:50:46
163,9.618026,N/A,N/A,4.10e-05,34222.87,1343488,N/A,2025-07-25 17:50:46
164,9.070293,N/A,N/A,4.12e-05,34620.77,1351680,N/A,2025-07-25 17:50:46
165,7.968535,N/A,N/A,4.15e-05,34751.12,1359872,N/A,2025-07-25 17:50:47
166,8.475398,N/A,N/A,4.17e-05,34800.42,1368064,N/A,2025-07-25 17:50:47
167,9.350246,N/A,N/A,4.20e-05,34677.32,1376256,N/A,2025-07-25 17:50:47
168,9.505992,N/A,N/A,4.23e-05,34670.20,1384448,N/A,2025-07-25 17:50:47
169,7.434297,N/A,N/A,4.25e-05,34922.82,1392640,N/A,2025-07-25 17:50:48
170,9.114516,N/A,N/A,4.28e-05,34739.28,1400832,1.0000,2025-07-25 17:50:48
171,6.541779,N/A,N/A,4.30e-05,34797.86,1409024,N/A,2025-07-25 17:50:48
172,5.133280,N/A,N/A,4.33e-05,35177.15,1417216,N/A,2025-07-25 17:50:48
173,5.754307,N/A,N/A,4.35e-05,35231.76,1425408,N/A,2025-07-25 17:50:49
174,9.395570,N/A,N/A,4.38e-05,35259.25,1433600,N/A,2025-07-25 17:50:49
175,7.446867,N/A,N/A,4.40e-05,35124.97,1441792,N/A,2025-07-25 17:50:49
176,9.501921,N/A,N/A,4.42e-05,34862.17,1449984,N/A,2025-07-25 17:50:49
177,8.132441,N/A,N/A,4.45e-05,34873.34,1458176,N/A,2025-07-25 17:50:50
178,5.464274,N/A,N/A,4.47e-05,34932.17,1466368,N/A,2025-07-25 17:50:50
179,6.855372,N/A,N/A,4.50e-05,35137.82,1474560,N/A,2025-07-25 17:50:50
180,7.169747,N/A,N/A,4.53e-05,34867.82,1482752,1.0000,2025-07-25 17:50:50
181,8.040543,N/A,N/A,4.55e-05,34880.57,1490944,N/A,2025-07-25 17:50:51
182,8.711523,N/A,N/A,4.58e-05,34424.67,1499136,N/A,2025-07-25 17:50:51
183,8.561713,N/A,N/A,4.60e-05,34416.04,1507328,N/A,2025-07-25 17:50:51
184,10.397696,N/A,N/A,4.63e-05,34633.35,1515520,N/A,2025-07-25 17:50:52
185,8.325209,N/A,N/A,4.65e-05,34755.07,1523712,N/A,2025-07-25 17:50:52
186,9.945293,N/A,N/A,4.68e-05,34733.65,1531904,N/A,2025-07-25 17:50:52
187,6.059925,N/A,N/A,4.70e-05,34705.82,1540096,N/A,2025-07-25 17:50:52
188,7.180271,N/A,N/A,4.73e-05,34518.52,1548288,N/A,2025-07-25 17:50:53
189,8.019011,N/A,N/A,4.75e-05,34462.44,1556480,N/A,2025-07-25 17:50:53
190,7.626318,N/A,N/A,4.78e-05,34208.53,1564672,1.0000,2025-07-25 17:50:53
191,8.340153,N/A,N/A,4.80e-05,34597.52,1572864,N/A,2025-07-25 17:50:53
192,8.867471,N/A,N/A,4.83e-05,34380.06,1581056,N/A,2025-07-25 17:50:54
193,7.536556,N/A,N/A,4.85e-05,34254.91,1589248,N/A,2025-07-25 17:50:54
194,6.353525,N/A,N/A,4.87e-05,34469.44,1597440,N/A,2025-07-25 17:50:54
195,7.043174,N/A,N/A,4.90e-05,34379.16,1605632,N/A,2025-07-25 17:50:54
196,8.841127,N/A,N/A,4.93e-05,34352.74,1613824,N/A,2025-07-25 17:50:55
197,7.771980,N/A,N/A,4.95e-05,34386.26,1622016,N/A,2025-07-25 17:50:55
198,7.382803,N/A,N/A,4.98e-05,34712.50,1630208,N/A,2025-07-25 17:50:55
199,7.296193,N/A,N/A,5.00e-05,34744.28,1638400,N/A,2025-07-25 17:50:55
200,7.663171,N/A,N/A,5.00e-05,34125.59,1646592,1.0000,2025-07-25 17:50:56
201,6.465255,N/A,N/A,5.00e-05,18043.38,1654784,N/A,2025-07-25 17:50:58
202,6.571980,N/A,N/A,5.00e-05,18064.07,1662976,N/A,2025-07-25 17:50:58
203,8.376745,N/A,N/A,5.00e-05,18003.57,1671168,N/A,2025-07-25 17:50:59
204,6.978090,N/A,N/A,5.00e-05,18021.01,1679360,N/A,2025-07-25 17:50:59
205,7.610508,N/A,N/A,5.00e-05,17947.42,1687552,N/A,2025-07-25 17:50:59
206,8.909177,N/A,N/A,5.00e-05,17868.10,1695744,N/A,2025-07-25 17:51:00
207,4.700747,N/A,N/A,5.00e-05,17851.83,1703936,N/A,2025-07-25 17:51:00
208,6.070170,N/A,N/A,5.00e-05,17889.71,1712128,N/A,2025-07-25 17:51:00
209,6.885911,N/A,N/A,5.00e-05,18056.46,1720320,N/A,2025-07-25 17:51:00
210,8.068995,N/A,N/A,5.00e-05,33738.58,1728512,1.0000,2025-07-25 17:51:01
211,8.642698,N/A,N/A,5.00e-05,33667.97,1736704,N/A,2025-07-25 17:51:01
212,6.332354,N/A,N/A,5.00e-05,33924.55,1744896,N/A,2025-07-25 17:51:01
213,7.750398,N/A,N/A,5.00e-05,33715.80,1753088,N/A,2025-07-25 17:51:01
214,6.319701,N/A,N/A,5.00e-05,33964.83,1761280,N/A,2025-07-25 17:51:02
215,8.371149,N/A,N/A,5.00e-05,34252.65,1769472,N/A,2025-07-25 17:51:02
216,8.597077,N/A,N/A,5.00e-05,34094.95,1777664,N/A,2025-07-25 17:51:02
217,6.660671,N/A,N/A,5.00e-05,34045.39,1785856,N/A,2025-07-25 17:51:02
218,6.053704,N/A,N/A,5.00e-05,33838.93,1794048,N/A,2025-07-25 17:51:03
219,7.283068,N/A,N/A,5.00e-05,34294.47,1802240,N/A,2025-07-25 17:51:03
220,4.680230,N/A,N/A,5.00e-05,33994.93,1810432,1.0000,2025-07-25 17:51:03
221,6.609316,N/A,N/A,5.00e-05,33872.51,1818624,N/A,2025-07-25 17:51:04
222,4.817423,N/A,N/A,5.00e-05,33873.42,1826816,N/A,2025-07-25 17:51:04
223,5.789746,N/A,N/A,5.00e-05,33805.93,1835008,N/A,2025-07-25 17:51:04
224,5.194530,N/A,N/A,5.00e-05,33716.50,1843200,N/A,2025-07-25 17:51:04
225,5.996485,N/A,N/A,5.00e-05,33912.07,1851392,N/A,2025-07-25 17:51:05
226,7.054969,N/A,N/A,5.00e-05,33936.12,1859584,N/A,2025-07-25 17:51:05
227,5.003984,N/A,N/A,5.00e-05,34170.89,1867776,N/A,2025-07-25 17:51:05
228,6.458024,N/A,N/A,5.00e-05,34328.35,1875968,N/A,2025-07-25 17:51:05
229,8.127752,N/A,N/A,5.00e-05,34695.88,1884160,N/A,2025-07-25 17:51:06
230,6.433023,N/A,N/A,5.00e-05,34579.77,1892352,1.0000,2025-07-25 17:51:06
231,6.662632,N/A,N/A,5.00e-05,34787.80,1900544,N/A,2025-07-25 17:51:06
232,8.179718,N/A,N/A,5.00e-05,34893.30,1908736,N/A,2025-07-25 17:51:06
233,6.283066,N/A,N/A,5.00e-05,35147.40,1916928,N/A,2025-07-25 17:51:07
234,5.753264,N/A,N/A,5.00e-05,35046.56,1925120,N/A,2025-07-25 17:51:07
235,6.131563,N/A,N/A,5.00e-05,35093.44,1933312,N/A,2025-07-25 17:51:07
236,7.328261,N/A,N/A,5.00e-05,35028.05,1941504,N/A,2025-07-25 17:51:07
237,7.808332,N/A,N/A,5.00e-05,34792.46,1949696,N/A,2025-07-25 17:51:08
238,6.106169,N/A,N/A,5.00e-05,34840.38,1957888,N/A,2025-07-25 17:51:08
239,5.450884,N/A,N/A,5.00e-05,35054.65,1966080,N/A,2025-07-25 17:51:08
240,8.758566,N/A,N/A,5.00e-05,34810.73,1974272,1.0000,2025-07-25 17:51:09
241,6.887224,N/A,N/A,5.00e-05,34797.49,1982464,N/A,2025-07-25 17:51:09
242,7.963706,N/A,N/A,5.00e-05,34752.24,1990656,N/A,2025-07-25 17:51:09
243,6.073434,N/A,N/A,5.00e-05,34786.37,1998848,N/A,2025-07-25 17:51:09
244,7.660938,N/A,N/A,5.00e-05,34862.04,2007040,N/A,2025-07-25 17:51:10
245,8.392330,N/A,N/A,5.00e-05,34874.25,2015232,N/A,2025-07-25 17:51:10
246,8.596656,N/A,N/A,5.00e-05,35115.57,2023424,N/A,2025-07-25 17:51:10
247,6.464525,N/A,N/A,5.00e-05,35103.98,2031616,N/A,2025-07-25 17:51:10
248,6.883177,N/A,N/A,5.00e-05,35135.93,2039808,N/A,2025-07-25 17:51:11
249,8.828495,N/A,N/A,5.00e-05,35435.70,2048000,N/A,2025-07-25 17:51:11
250,8.402506,N/A,N/A,5.00e-05,35160.22,2056192,1.0000,2025-07-25 17:51:11
251,7.785162,N/A,N/A,5.00e-05,35143.30,2064384,N/A,2025-07-25 17:51:11
252,8.556256,N/A,N/A,5.00e-05,35227.86,2072576,N/A,2025-07-25 17:51:12
253,8.565765,N/A,N/A,5.00e-05,35163.09,2080768,N/A,2025-07-25 17:51:12
254,6.053587,N/A,N/A,5.00e-05,35189.88,2088960,N/A,2025-07-25 17:51:12
255,5.512327,N/A,N/A,5.00e-05,34935.82,2097152,N/A,2025-07-25 17:51:12
256,5.619275,N/A,N/A,5.00e-05,34951.10,2105344,N/A,2025-07-25 17:51:13
257,7.784800,N/A,N/A,5.00e-05,34961.63,2113536,N/A,2025-07-25 17:51:13
258,7.830279,N/A,N/A,5.00e-05,34927.94,2121728,N/A,2025-07-25 17:51:13
259,6.589561,N/A,N/A,5.00e-05,34814.40,2129920,N/A,2025-07-25 17:51:13
260,5.965137,N/A,N/A,5.00e-05,34595.34,2138112,1.0000,2025-07-25 17:51:14
261,5.440980,N/A,N/A,5.00e-05,33563.65,2146304,N/A,2025-07-25 17:51:14
262,8.817431,N/A,N/A,5.00e-05,33503.49,2154496,N/A,2025-07-25 17:51:14
263,8.748782,N/A,N/A,5.00e-05,33186.74,2162688,N/A,2025-07-25 17:51:15
264,6.375395,N/A,N/A,5.00e-05,33378.20,2170880,N/A,2025-07-25 17:51:15
265,8.462321,N/A,N/A,5.00e-05,33360.55,2179072,N/A,2025-07-25 17:51:15
266,5.483009,N/A,N/A,5.00e-05,33364.48,2187264,N/A,2025-07-25 17:51:15
267,7.070553,N/A,N/A,5.00e-05,33371.50,2195456,N/A,2025-07-25 17:51:16
268,6.944778,N/A,N/A,5.00e-05,33684.11,2203648,N/A,2025-07-25 17:51:16
269,6.109721,N/A,N/A,5.00e-05,33911.55,2211840,N/A,2025-07-25 17:51:16
270,6.085882,N/A,N/A,5.00e-05,34367.73,2220032,1.0000,2025-07-25 17:51:16
271,6.582525,N/A,N/A,5.00e-05,34317.83,2228224,N/A,2025-07-25 17:51:17
272,5.953729,N/A,N/A,5.00e-05,34219.64,2236416,N/A,2025-07-25 17:51:17
273,9.164772,N/A,N/A,5.00e-05,33769.12,2244608,N/A,2025-07-25 17:51:17
274,8.230858,N/A,N/A,5.00e-05,33750.85,2252800,N/A,2025-07-25 17:51:18
275,6.151470,N/A,N/A,5.00e-05,33467.79,2260992,N/A,2025-07-25 17:51:18
276,5.936443,N/A,N/A,5.00e-05,33500.00,2269184,N/A,2025-07-25 17:51:18
277,7.595600,N/A,N/A,5.00e-05,33554.79,2277376,N/A,2025-07-25 17:51:18
278,6.156937,N/A,N/A,5.00e-05,33544.89,2285568,N/A,2025-07-25 17:51:19
279,7.860786,N/A,N/A,5.00e-05,33835.58,2293760,N/A,2025-07-25 17:51:19
280,6.423084,N/A,N/A,5.00e-05,33717.20,2301952,1.0000,2025-07-25 17:51:19
281,8.925196,N/A,N/A,5.00e-05,34105.27,2310144,N/A,2025-07-25 17:51:19
282,6.629989,N/A,N/A,5.00e-05,34459.29,2318336,N/A,2025-07-25 17:51:20
283,7.852544,N/A,N/A,5.00e-05,34458.65,2326528,N/A,2025-07-25 17:51:20
284,7.308993,N/A,N/A,5.00e-05,34758.58,2334720,N/A,2025-07-25 17:51:20
285,9.004297,N/A,N/A,5.00e-05,34689.35,2342912,N/A,2025-07-25 17:51:20
286,7.562716,N/A,N/A,5.00e-05,34713.22,2351104,N/A,2025-07-25 17:51:21
287,5.884256,N/A,N/A,5.00e-05,34587.10,2359296,N/A,2025-07-25 17:51:21
288,4.949449,N/A,N/A,5.00e-05,34793.65,2367488,N/A,2025-07-25 17:51:21
289,8.255214,N/A,N/A,5.00e-05,34898.04,2375680,N/A,2025-07-25 17:51:21
290,5.146078,N/A,N/A,5.00e-05,34716.25,2383872,1.0000,2025-07-25 17:51:22
