step,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec,total_tokens,grad_norm,timestamp
58,10.587139,N/A,N/A,1.47e-05,41006.25,724992,N/A,2025-07-14 12:56:41
59,10.488878,N/A,N/A,1.50e-05,40987.80,737280,N/A,2025-07-14 12:56:41
60,11.543023,N/A,N/A,1.52e-05,40463.76,749568,0.9124,2025-07-14 12:56:42
61,11.506861,N/A,N/A,1.55e-05,40462.79,761856,N/A,2025-07-14 12:56:42
62,10.660610,N/A,N/A,1.57e-05,40446.41,774144,N/A,2025-07-14 12:56:42
63,10.576982,N/A,N/A,1.60e-05,40410.17,786432,N/A,2025-07-14 12:56:43
64,10.890508,N/A,N/A,1.63e-05,40585.06,798720,N/A,2025-07-14 12:56:43
65,10.812503,N/A,N/A,1.65e-05,40527.32,811008,N/A,2025-07-14 12:56:43
66,10.829252,N/A,N/A,1.68e-05,38777.06,823296,N/A,2025-07-14 12:56:44
67,10.760786,N/A,N/A,1.70e-05,38783.08,835584,N/A,2025-07-14 12:56:44
68,10.783737,N/A,N/A,1.73e-05,38704.19,847872,N/A,2025-07-14 12:56:44
69,10.717186,N/A,N/A,1.75e-05,38832.61,860160,N/A,2025-07-14 12:56:45
70,11.033299,N/A,N/A,1.78e-05,38421.58,872448,0.8626,2025-07-14 12:56:45
71,10.977007,N/A,N/A,1.80e-05,38256.08,884736,N/A,2025-07-14 12:56:45
72,9.359743,N/A,N/A,1.82e-05,38263.19,897024,N/A,2025-07-14 12:56:46
73,9.247342,N/A,N/A,1.85e-05,38232.69,909312,N/A,2025-07-14 12:56:46
74,10.964212,N/A,N/A,1.88e-05,38255.39,921600,N/A,2025-07-14 12:56:46
75,10.903539,N/A,N/A,1.90e-05,40128.59,933888,N/A,2025-07-14 12:56:47
76,8.998334,N/A,N/A,1.93e-05,39996.96,946176,N/A,2025-07-14 12:56:47
77,8.874357,N/A,N/A,1.95e-05,40328.73,958464,N/A,2025-07-14 12:56:47
78,9.461679,N/A,N/A,1.98e-05,40612.07,970752,N/A,2025-07-14 12:56:48
79,9.376551,N/A,N/A,2.00e-05,40837.77,983040,N/A,2025-07-14 12:56:48
80,11.716467,N/A,N/A,2.02e-05,40690.50,995328,0.8673,2025-07-14 12:56:48
81,11.690363,N/A,N/A,2.05e-05,40409.28,1007616,N/A,2025-07-14 12:56:49
82,9.718146,N/A,N/A,2.07e-05,40322.63,1019904,N/A,2025-07-14 12:56:49
83,9.651093,N/A,N/A,2.10e-05,40344.39,1032192,N/A,2025-07-14 12:56:50
84,9.817921,N/A,N/A,2.13e-05,40296.00,1044480,N/A,2025-07-14 12:56:50
85,9.740765,N/A,N/A,2.15e-05,40344.05,1056768,N/A,2025-07-14 12:56:50
86,9.043272,N/A,N/A,2.18e-05,40132.54,1069056,N/A,2025-07-14 12:56:51
87,8.962953,N/A,N/A,2.20e-05,40210.81,1081344,N/A,2025-07-14 12:56:51
88,10.176032,N/A,N/A,2.22e-05,40456.08,1093632,N/A,2025-07-14 12:56:51
89,10.125107,N/A,N/A,2.25e-05,40769.22,1105920,N/A,2025-07-14 12:56:52
90,8.679730,N/A,N/A,2.28e-05,40857.42,1118208,0.8445,2025-07-14 12:56:52
91,8.609290,N/A,N/A,2.30e-05,40992.25,1130496,N/A,2025-07-14 12:56:52
92,8.560904,N/A,N/A,2.33e-05,40999.37,1142784,N/A,2025-07-14 12:56:53
93,8.502855,N/A,N/A,2.35e-05,41074.19,1155072,N/A,2025-07-14 12:56:53
94,8.874035,N/A,N/A,2.37e-05,40980.18,1167360,N/A,2025-07-14 12:56:53
95,8.832091,N/A,N/A,2.40e-05,41200.46,1179648,N/A,2025-07-14 12:56:54
96,6.582942,N/A,N/A,2.42e-05,40818.38,1191936,N/A,2025-07-14 12:56:54
97,6.224474,N/A,N/A,2.45e-05,40401.50,1204224,N/A,2025-07-14 12:56:54
98,8.371463,N/A,N/A,2.48e-05,40412.63,1216512,N/A,2025-07-14 12:56:55
99,8.134979,N/A,N/A,2.50e-05,40629.34,1228800,N/A,2025-07-14 12:56:55
100,9.182582,N/A,N/A,2.53e-05,40354.20,1241088,0.8384,2025-07-14 12:56:55
101,7.632751,N/A,N/A,2.55e-05,27038.69,1253376,N/A,2025-07-14 12:56:57
102,7.804232,N/A,N/A,2.57e-05,27036.04,1265664,N/A,2025-07-14 12:56:57
103,8.206708,N/A,N/A,2.60e-05,27000.51,1277952,N/A,2025-07-14 12:56:58
104,7.029810,N/A,N/A,2.63e-05,26896.19,1290240,N/A,2025-07-14 12:56:58
105,8.591003,N/A,N/A,2.65e-05,27057.99,1302528,N/A,2025-07-14 12:56:58
106,8.338447,N/A,N/A,2.68e-05,27221.09,1314816,N/A,2025-07-14 12:56:59
107,7.627841,N/A,N/A,2.70e-05,27206.26,1327104,N/A,2025-07-14 12:56:59
108,8.093729,N/A,N/A,2.72e-05,27202.25,1339392,N/A,2025-07-14 12:56:59
109,7.895130,N/A,N/A,2.75e-05,27298.95,1351680,N/A,2025-07-14 12:57:00
110,7.155975,N/A,N/A,2.77e-05,40509.43,1363968,0.8232,2025-07-14 12:57:00
111,7.031776,N/A,N/A,2.80e-05,40489.05,1376256,N/A,2025-07-14 12:57:00
112,8.778343,N/A,N/A,2.83e-05,40753.58,1388544,N/A,2025-07-14 12:57:01
113,8.512601,N/A,N/A,2.85e-05,40985.64,1400832,N/A,2025-07-14 12:57:01
114,7.976968,N/A,N/A,2.87e-05,40976.23,1413120,N/A,2025-07-14 12:57:01
115,7.277256,N/A,N/A,2.90e-05,40754.89,1425408,N/A,2025-07-14 12:57:02
116,6.265405,N/A,N/A,2.92e-05,40767.79,1437696,N/A,2025-07-14 12:57:02
117,7.058383,N/A,N/A,2.95e-05,40753.17,1449984,N/A,2025-07-14 12:57:02
118,7.998790,N/A,N/A,2.98e-05,40806.21,1462272,N/A,2025-07-14 12:57:03
119,7.603242,N/A,N/A,3.00e-05,41120.64,1474560,N/A,2025-07-14 12:57:03
120,8.068541,N/A,N/A,3.03e-05,40899.89,1486848,0.8105,2025-07-14 12:57:03
121,6.781977,N/A,N/A,3.05e-05,40648.56,1499136,N/A,2025-07-14 12:57:04
122,9.418313,N/A,N/A,3.08e-05,40614.69,1511424,N/A,2025-07-14 12:57:04
123,9.315917,N/A,N/A,3.10e-05,40481.88,1523712,N/A,2025-07-14 12:57:04
124,6.689810,N/A,N/A,3.13e-05,40723.67,1536000,N/A,2025-07-14 12:57:05
125,6.539780,N/A,N/A,3.15e-05,40691.87,1548288,N/A,2025-07-14 12:57:05
126,7.850909,N/A,N/A,3.18e-05,40714.02,1560576,N/A,2025-07-14 12:57:05
127,9.177387,N/A,N/A,3.20e-05,40671.85,1572864,N/A,2025-07-14 12:57:06
128,8.827570,N/A,N/A,3.22e-05,39810.84,1585152,N/A,2025-07-14 12:57:06
129,8.158666,N/A,N/A,3.25e-05,40025.24,1597440,N/A,2025-07-14 12:57:06
130,8.271980,N/A,N/A,3.28e-05,40051.05,1609728,0.7975,2025-07-14 12:57:07
131,6.779139,N/A,N/A,3.30e-05,40097.77,1622016,N/A,2025-07-14 12:57:07
132,8.568022,N/A,N/A,3.33e-05,40239.76,1634304,N/A,2025-07-14 12:57:07
133,6.776918,N/A,N/A,3.35e-05,40234.50,1646592,N/A,2025-07-14 12:57:08
134,7.016007,N/A,N/A,3.38e-05,40240.05,1658880,N/A,2025-07-14 12:57:08
135,6.554803,N/A,N/A,3.40e-05,40041.92,1671168,N/A,2025-07-14 12:57:08
136,6.486176,N/A,N/A,3.42e-05,39923.14,1683456,N/A,2025-07-14 12:57:09
