step,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec,total_tokens,grad_norm,timestamp
58,9.176193,N/A,N/A,1.47e-05,27145.40,241664,N/A,2025-07-14 11:58:19
59,9.765869,N/A,N/A,1.50e-05,27953.96,245760,N/A,2025-07-14 11:58:19
60,10.736918,N/A,N/A,1.52e-05,27218.41,249856,1.0000,2025-07-14 11:58:20
61,10.747296,N/A,N/A,1.55e-05,27221.11,253952,N/A,2025-07-14 11:58:20
62,10.416455,N/A,N/A,1.57e-05,27329.64,258048,N/A,2025-07-14 11:58:20
63,9.036141,N/A,N/A,1.60e-05,27205.97,262144,N/A,2025-07-14 11:58:20
64,8.528312,N/A,N/A,1.63e-05,27234.09,266240,N/A,2025-07-14 11:58:20
65,10.150488,N/A,N/A,1.65e-05,27424.86,270336,N/A,2025-07-14 11:58:20
66,10.182349,N/A,N/A,1.68e-05,27385.15,274432,N/A,2025-07-14 11:58:21
67,9.583532,N/A,N/A,1.70e-05,27403.18,278528,N/A,2025-07-14 11:58:21
68,10.361964,N/A,N/A,1.73e-05,27501.93,282624,N/A,2025-07-14 11:58:21
69,9.228643,N/A,N/A,1.75e-05,28150.99,286720,N/A,2025-07-14 11:58:21
70,9.071662,N/A,N/A,1.78e-05,27478.22,290816,1.0000,2025-07-14 11:58:21
71,9.348851,N/A,N/A,1.80e-05,27456.51,294912,N/A,2025-07-14 11:58:21
72,9.621280,N/A,N/A,1.82e-05,27573.08,299008,N/A,2025-07-14 11:58:22
73,9.395000,N/A,N/A,1.85e-05,27634.68,303104,N/A,2025-07-14 11:58:22
74,8.533268,N/A,N/A,1.88e-05,27658.82,307200,N/A,2025-07-14 11:58:22
75,9.187340,N/A,N/A,1.90e-05,27688.07,311296,N/A,2025-07-14 11:58:22
76,9.770226,N/A,N/A,1.93e-05,27691.90,315392,N/A,2025-07-14 11:58:22
77,8.498305,N/A,N/A,1.95e-05,27654.83,319488,N/A,2025-07-14 11:58:22
78,7.204246,N/A,N/A,1.98e-05,27682.58,323584,N/A,2025-07-14 11:58:23
79,7.029202,N/A,N/A,2.00e-05,28269.96,327680,N/A,2025-07-14 11:58:23
80,9.514924,N/A,N/A,2.02e-05,27594.14,331776,1.0000,2025-07-14 11:58:23
81,10.586094,N/A,N/A,2.05e-05,27563.69,335872,N/A,2025-07-14 11:58:23
82,10.080831,N/A,N/A,2.07e-05,27505.93,339968,N/A,2025-07-14 11:58:23
83,5.940329,N/A,N/A,2.10e-05,27512.64,344064,N/A,2025-07-14 11:58:23
84,7.445622,N/A,N/A,2.13e-05,27524.67,348160,N/A,2025-07-14 11:58:24
85,10.344666,N/A,N/A,2.15e-05,27517.02,352256,N/A,2025-07-14 11:58:24
86,6.537449,N/A,N/A,2.18e-05,27563.70,356352,N/A,2025-07-14 11:58:24
87,8.052913,N/A,N/A,2.20e-05,27589.63,360448,N/A,2025-07-14 11:58:24
88,7.912580,N/A,N/A,2.22e-05,27636.64,364544,N/A,2025-07-14 11:58:24
89,7.570283,N/A,N/A,2.25e-05,28250.10,368640,N/A,2025-07-14 11:58:24
90,8.828794,N/A,N/A,2.28e-05,27567.30,372736,1.0000,2025-07-14 11:58:25
91,8.097178,N/A,N/A,2.30e-05,27590.58,376832,N/A,2025-07-14 11:58:25
92,9.080953,N/A,N/A,2.33e-05,27518.90,380928,N/A,2025-07-14 11:58:25
93,3.527866,N/A,N/A,2.35e-05,27519.29,385024,N/A,2025-07-14 11:58:25
94,5.961687,N/A,N/A,2.37e-05,27547.30,389120,N/A,2025-07-14 11:58:25
95,8.616446,N/A,N/A,2.40e-05,27513.73,393216,N/A,2025-07-14 11:58:25
96,5.588860,N/A,N/A,2.42e-05,27575.16,397312,N/A,2025-07-14 11:58:25
97,7.383296,N/A,N/A,2.45e-05,27610.70,401408,N/A,2025-07-14 11:58:26
98,6.295467,N/A,N/A,2.48e-05,27553.02,405504,N/A,2025-07-14 11:58:26
99,7.939666,N/A,N/A,2.50e-05,28324.55,409600,N/A,2025-07-14 11:58:26
100,7.246737,N/A,N/A,2.53e-05,27735.17,413696,1.0000,2025-07-14 11:58:26
101,7.563162,N/A,N/A,2.55e-05,21214.63,417792,N/A,2025-07-14 11:58:27
102,8.902523,N/A,N/A,2.57e-05,21205.99,421888,N/A,2025-07-14 11:58:27
103,5.989516,N/A,N/A,2.60e-05,21230.72,425984,N/A,2025-07-14 11:58:27
104,10.014466,N/A,N/A,2.63e-05,21248.05,430080,N/A,2025-07-14 11:58:27
105,8.003839,N/A,N/A,2.65e-05,21217.19,434176,N/A,2025-07-14 11:58:27
106,7.927168,N/A,N/A,2.68e-05,21250.64,438272,N/A,2025-07-14 11:58:28
107,4.938817,N/A,N/A,2.70e-05,21214.99,442368,N/A,2025-07-14 11:58:28
108,7.255357,N/A,N/A,2.72e-05,21142.98,446464,N/A,2025-07-14 11:58:28
109,5.866261,N/A,N/A,2.75e-05,21359.57,450560,N/A,2025-07-14 11:58:28
110,9.428259,N/A,N/A,2.77e-05,27374.46,454656,1.0000,2025-07-14 11:58:28
111,9.990511,N/A,N/A,2.80e-05,27434.14,458752,N/A,2025-07-14 11:58:28
112,7.924961,N/A,N/A,2.83e-05,27403.17,462848,N/A,2025-07-14 11:58:29
113,9.280624,N/A,N/A,2.85e-05,27330.52,466944,N/A,2025-07-14 11:58:29
114,9.602118,N/A,N/A,2.87e-05,27147.15,471040,N/A,2025-07-14 11:58:29
115,6.729084,N/A,N/A,2.90e-05,27111.67,475136,N/A,2025-07-14 11:58:29
116,7.023141,N/A,N/A,2.92e-05,27335.22,479232,N/A,2025-07-14 11:58:29
117,7.276407,N/A,N/A,2.95e-05,27451.21,483328,N/A,2025-07-14 11:58:29
118,6.796555,N/A,N/A,2.98e-05,27689.13,487424,N/A,2025-07-14 11:58:30
119,7.541322,N/A,N/A,3.00e-05,28347.30,491520,N/A,2025-07-14 11:58:30
120,5.827870,N/A,N/A,3.03e-05,27639.17,495616,1.0000,2025-07-14 11:58:30
121,5.007565,N/A,N/A,3.05e-05,27188.03,499712,N/A,2025-07-14 11:58:30
122,7.378026,N/A,N/A,3.08e-05,27245.22,503808,N/A,2025-07-14 11:58:30
123,7.549949,N/A,N/A,3.10e-05,27434.48,507904,N/A,2025-07-14 11:58:30
124,8.357687,N/A,N/A,3.13e-05,27417.79,512000,N/A,2025-07-14 11:58:31
125,10.298748,N/A,N/A,3.15e-05,27197.57,516096,N/A,2025-07-14 11:58:31
126,6.253247,N/A,N/A,3.18e-05,26999.18,520192,N/A,2025-07-14 11:58:31
127,8.357424,N/A,N/A,3.20e-05,26903.92,524288,N/A,2025-07-14 11:58:31
128,8.427836,N/A,N/A,3.22e-05,26935.86,528384,N/A,2025-07-14 11:58:31
129,8.205909,N/A,N/A,3.25e-05,27493.99,532480,N/A,2025-07-14 11:58:31
130,8.319412,N/A,N/A,3.28e-05,27260.00,536576,1.0000,2025-07-14 11:58:32
131,7.859377,N/A,N/A,3.30e-05,27198.38,540672,N/A,2025-07-14 11:58:32
132,8.555795,N/A,N/A,3.33e-05,27164.14,544768,N/A,2025-07-14 11:58:32
133,7.316143,N/A,N/A,3.35e-05,27162.15,548864,N/A,2025-07-14 11:58:32
134,8.232081,N/A,N/A,3.38e-05,27237.39,552960,N/A,2025-07-14 11:58:32
135,2.850629,N/A,N/A,3.40e-05,27465.26,557056,N/A,2025-07-14 11:58:32
136,6.835012,N/A,N/A,3.42e-05,27060.04,561152,N/A,2025-07-14 11:58:33
137,9.350231,N/A,N/A,3.45e-05,27052.47,565248,N/A,2025-07-14 11:58:33
138,8.995063,N/A,N/A,3.48e-05,27079.34,569344,N/A,2025-07-14 11:58:33
139,6.735375,N/A,N/A,3.50e-05,27651.70,573440,N/A,2025-07-14 11:58:33
