step,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec,total_tokens,grad_norm,timestamp
58,11.510575,N/A,N/A,5.90e-06,28039.04,241664,N/A,2025-06-02 12:06:01
59,11.497932,N/A,N/A,6.00e-06,28167.20,245760,N/A,2025-06-02 12:06:01
60,11.559786,N/A,N/A,6.10e-06,27731.88,249856,0.5000,2025-06-02 12:06:01
61,11.557586,N/A,N/A,6.20e-06,27752.51,253952,N/A,2025-06-02 12:06:01
62,11.545077,N/A,N/A,6.30e-06,27505.27,258048,N/A,2025-06-02 12:06:01
63,11.543769,N/A,N/A,6.40e-06,27475.89,262144,N/A,2025-06-02 12:06:02
64,11.157061,N/A,N/A,6.50e-06,27713.22,266240,N/A,2025-06-02 12:06:02
65,11.142744,N/A,N/A,6.60e-06,27950.11,270336,N/A,2025-06-02 12:06:02
66,11.127665,N/A,N/A,6.70e-06,28175.62,274432,N/A,2025-06-02 12:06:02
67,11.125867,N/A,N/A,6.80e-06,28366.52,278528,N/A,2025-06-02 12:06:02
68,11.348121,N/A,N/A,6.90e-06,28417.22,282624,N/A,2025-06-02 12:06:02
69,11.331068,N/A,N/A,7.00e-06,29137.81,286720,N/A,2025-06-02 12:06:03
70,11.330249,N/A,N/A,7.10e-06,28451.38,290816,0.5000,2025-06-02 12:06:03
71,11.312056,N/A,N/A,7.20e-06,28596.66,294912,N/A,2025-06-02 12:06:03
72,11.353414,N/A,N/A,7.30e-06,28525.40,299008,N/A,2025-06-02 12:06:03
73,11.336806,N/A,N/A,7.40e-06,28069.26,303104,N/A,2025-06-02 12:06:03
74,11.323288,N/A,N/A,7.50e-06,28240.52,307200,N/A,2025-06-02 12:06:03
75,11.319888,N/A,N/A,7.60e-06,28023.90,311296,N/A,2025-06-02 12:06:04
76,11.017694,N/A,N/A,7.70e-06,27643.99,315392,N/A,2025-06-02 12:06:04
77,10.992715,N/A,N/A,7.80e-06,27861.71,319488,N/A,2025-06-02 12:06:04
78,10.977193,N/A,N/A,7.90e-06,27568.52,323584,N/A,2025-06-02 12:06:04
79,10.966871,N/A,N/A,8.00e-06,28083.10,327680,N/A,2025-06-02 12:06:04
80,11.206906,N/A,N/A,8.10e-06,27617.70,331776,0.5000,2025-06-02 12:06:04
81,11.192355,N/A,N/A,8.20e-06,27344.68,335872,N/A,2025-06-02 12:06:05
82,11.183446,N/A,N/A,8.30e-06,27823.11,339968,N/A,2025-06-02 12:06:05
83,11.169003,N/A,N/A,8.40e-06,27751.30,344064,N/A,2025-06-02 12:06:05
84,11.075268,N/A,N/A,8.50e-06,27900.53,348160,N/A,2025-06-02 12:06:05
85,11.049187,N/A,N/A,8.60e-06,28320.14,352256,N/A,2025-06-02 12:06:05
86,11.030252,N/A,N/A,8.70e-06,28549.27,356352,N/A,2025-06-02 12:06:05
87,11.027332,N/A,N/A,8.80e-06,28949.28,360448,N/A,2025-06-02 12:06:05
88,11.216885,N/A,N/A,8.90e-06,29068.19,364544,N/A,2025-06-02 12:06:06
89,11.203074,N/A,N/A,9.00e-06,29636.86,368640,N/A,2025-06-02 12:06:06
90,11.197228,N/A,N/A,9.10e-06,29342.11,372736,0.5000,2025-06-02 12:06:06
91,11.183305,N/A,N/A,9.20e-06,28714.90,376832,N/A,2025-06-02 12:06:06
92,10.364729,N/A,N/A,9.30e-06,28682.30,380928,N/A,2025-06-02 12:06:06
93,10.337024,N/A,N/A,9.40e-06,28553.64,385024,N/A,2025-06-02 12:06:06
94,10.300948,N/A,N/A,9.50e-06,28581.15,389120,N/A,2025-06-02 12:06:07
95,10.269183,N/A,N/A,9.60e-06,28532.28,393216,N/A,2025-06-02 12:06:07
96,11.314664,N/A,N/A,9.70e-06,28498.74,397312,N/A,2025-06-02 12:06:07
97,11.304434,N/A,N/A,9.80e-06,28468.75,401408,N/A,2025-06-02 12:06:07
98,11.295913,N/A,N/A,9.90e-06,28429.94,405504,N/A,2025-06-02 12:06:07
99,11.290374,N/A,N/A,1.00e-05,28504.50,409600,N/A,2025-06-02 12:06:07
100,11.094969,N/A,N/A,1.01e-05,27815.24,413696,0.5000,2025-06-02 12:06:08
101,11.086812,N/A,N/A,1.02e-05,5862.59,417792,N/A,2025-06-02 12:06:13
102,11.069398,N/A,N/A,1.03e-05,5869.97,421888,N/A,2025-06-02 12:06:13
103,11.067174,N/A,N/A,1.04e-05,5862.94,425984,N/A,2025-06-02 12:06:14
